"행정구역","2020년_계_총인구수","2020년_계_연령구간인구수","2020년_계_0~9세","2020년_계_10~19세","2020년_계_20~29세","2020년_계_30~39세","2020년_계_40~49세","2020년_계_50~59세","2020년_계_60~69세","2020년_계_70~79세","2020년_계_80~89세","2020년_계_90~99세","2020년_계_100세 이상","2020년_남_총인구수","2020년_남_연령구간인구수","2020년_남_0~9세","2020년_남_10~19세","2020년_남_20~29세","2020년_남_30~39세","2020년_남_40~49세","2020년_남_50~59세","2020년_남_60~69세","2020년_남_70~79세","2020년_남_80~89세","2020년_남_90~99세","2020년_남_100세 이상","2020년_여_총인구수","2020년_여_연령구간인구수","2020년_여_0~9세","2020년_여_10~19세","2020년_여_20~29세","2020년_여_30~39세","2020년_여_40~49세","2020년_여_50~59세","2020년_여_60~69세","2020년_여_70~79세","2020년_여_80~89세","2020년_여_90~99세","2020년_여_100세 이상"
"경기도 구리시 교문1동(4131054100)","16,392","16,392","741","1,093","2,236","2,034","2,486","3,249","2,555","1,328","558","86","26","8,328","8,328","379","518","1,162","1,115","1,345","1,658","1,300","609","207","24","11","8,064","8,064","362","575","1,074","919","1,141","1,591","1,255","719","351","62","15"
"경기도 구리시 교문2동(4131054200)","22,359","22,359","1,624","2,779","3,073","2,530","3,886","3,948","2,690","1,213","537","73","6","10,864","10,864","820","1,408","1,589","1,231","1,792","1,917","1,320","556","213","17","1","11,495","11,495","804","1,371","1,484","1,299","2,094","2,031","1,370","657","324","56","5"
"경기도 구리시 수택1동(4131057000)","17,998","17,998","738","1,245","2,784","2,120","2,593","3,727","2,845","1,338","522","76","10","8,944","8,944","404","646","1,372","1,138","1,306","1,857","1,441","579","179","19","3","9,054","9,054","334","599","1,412","982","1,287","1,870","1,404","759","343","57","7"
"경기도 구리시 수택2동(4131058000)","25,609","25,609","1,330","2,115","3,816","3,187","3,740","5,056","3,760","1,742","749","99","15","12,761","12,761","668","1,114","2,000","1,643","1,942","2,466","1,881","754","272","17","4","12,848","12,848","662","1,001","1,816","1,544","1,798","2,590","1,879","988","477","82","11"
"경기도 구리시 수택3동(4131059000)","21,878","21,878","1,617","2,265","3,021","2,746","4,016","3,980","2,385","1,233","534","74","7","11,044","11,044","831","1,173","1,600","1,396","1,955","2,066","1,239","550","214","19","1","10,834","10,834","786","1,092","1,421","1,350","2,061","1,914","1,146","683","320","55","6"
"경기도 남양주시 (4136000000)","713,321","713,321","64,926","77,268","85,023","89,472","130,172","117,021","83,184","44,796","18,570","2,666","223","355,197","355,197","33,359","39,721","44,355","44,103","65,318","59,769","40,503","20,449","6,954","607","59","358,124","358,124","31,567","37,547","40,668","45,369","64,854","57,252","42,681","24,347","11,616","2,059","164"
"경기도 남양주시 와부읍(4136025000)","62,502","62,502","4,158","7,436","7,848","6,052","11,152","11,185","7,630","4,778","1,937","295","31","30,823","30,823","2,170","3,810","4,164","2,970","5,301","5,681","3,643","2,231","765","80","8","31,679","31,679","1,988","3,626","3,684","3,082","5,851","5,504","3,987","2,547","1,172","215","23"
"경기도 남양주시 진접읍(4136025300)","93,126","93,126","8,365","11,478","10,556","10,414","17,484","15,138","10,930","5,933","2,500","312","16","47,002","47,002","4,332","5,944","5,597","5,166","8,799","8,042","5,423","2,667","947","81","4","46,124","46,124","4,033","5,534","4,959","5,248","8,685","7,096","5,507","3,266","1,553","231","12"
"경기도 남양주시 화도읍(4136025600)","103,885","103,885","8,872","11,497","12,211","12,558","19,718","17,427","11,824","6,796","2,592","357","33","52,069","52,069","4,591","6,008","6,397","6,295","10,012","9,014","5,669","3,034","960","80","9","51,816","51,816","4,281","5,489","5,814","6,263","9,706","8,413","6,155","3,762","1,632","277","24"
"경기도 남양주시 화도읍동부출장소(4136025700)","14,636","14,636","1,626","1,273","1,582","2,221","2,496","2,286","1,887","831","375","58","1","7,421","7,421","837","658","828","1,135","1,288","1,185","938","393","148","10","1","7,215","7,215","789","615","754","1,086","1,208","1,101","949","438","227","48","0"
"경기도 남양주시 진건읍(4136025900)","24,330","24,330","1,067","1,932","3,335","2,331","3,379","5,210","4,015","1,960","950","138","13","12,634","12,634","594","986","1,842","1,260","1,801","2,772","2,120","879","350","29","1","11,696","11,696","473","946","1,493","1,071","1,578","2,438","1,895","1,081","600","109","12"
"경기도 남양주시 오남읍(4136026200)","53,618","53,618","4,033","6,625","6,697","5,451","10,269","9,574","5,734","3,542","1,499","190","4","26,960","26,960","2,089","3,375","3,587","2,731","5,186","5,039","2,805","1,531","569","47","1","26,658","26,658","1,944","3,250","3,110","2,720","5,083","4,535","2,929","2,011","930","143","3"
"경기도 남양주시 퇴계원읍(4136026500)","29,764","29,764","1,767","2,607","4,146","3,348","4,314","5,745","4,536","2,217","972","103","9","14,847","14,847","878","1,361","2,209","1,767","2,160","2,769","2,294","1,024","358","24","3","14,917","14,917","889","1,246","1,937","1,581","2,154","2,976","2,242","1,193","614","79","6"
"경기도 남양주시 별내면(4136031000)","19,766","19,766","1,227","1,979","2,494","1,810","3,280","3,645","2,721","1,730","750","110","20","9,893","9,893","622","1,081","1,245","944","1,638","1,917","1,318","771","319","33","5","9,873","9,873","605","898","1,249","866","1,642","1,728","1,403","959","431","77","15"
"경기도 남양주시 수동면(4136034000)","9,076","9,076","359","571","820","762","1,052","1,804","1,941","1,136","491","130","10","4,754","4,754","198","320","477","411","588","990","1,006","552","182","24","6","4,322","4,322","161","251","343","351","464","814","935","584","309","106","4"
"경기도 남양주시 조안면(4136036000)","4,195","4,195","198","244","404","425","531","771","881","476","223","39","3","2,175","2,175","103","118","229","225","276","423","458","242","92","6","3","2,020","2,020","95","126","175","200","255","348","423","234","131","33","0"
"경기도 남양주시 호평동(4136051000)","50,880","50,880","5,431","6,721","5,586","6,151","10,802","7,459","4,550","2,904","1,100","167","9","24,792","24,792","2,798","3,471","2,900","2,832","5,207","3,822","2,045","1,247","426","41","3","26,088","26,088","2,633","3,250","2,686","3,319","5,595","3,637","2,505","1,657","674","126","6"
"경기도 남양주시 평내동(4136052000)","36,643","36,643","3,279","5,050","4,473","4,316","7,453","5,827","3,402","1,883","840","116","4","18,041","18,041","1,666","2,590","2,260","2,109","3,643","2,992","1,619","830","302","30","0","18,602","18,602","1,613","2,460","2,213","2,207","3,810","2,835","1,783","1,053","538","86","4"
"경기도 남양주시 금곡동(4136053000)","18,992","18,992","740","1,200","2,514","2,125","2,291","3,917","3,532","1,648","876","133","16","9,667","9,667","374","635","1,390","1,202","1,221","1,949","1,788","766","307","30","5","9,325","9,325","366","565","1,124","923","1,070","1,968","1,744","882","569","103","11"
"경기도 남양주시 양정동(4136054000)","4,620","4,620","167","200","531","498","491","911","1,077","489","225","23","8","2,613","2,613","83","101","315","309","316","518","636","241","89","5","0","2,007","2,007","84","99","216","189","175","393","441","248","136","18","8"
"경기도 남양주시 다산1동(4136054500)","77,068","77,068","10,223","7,947","8,928","13,071","14,890","10,089","6,957","3,417","1,335","196","15","37,865","37,865","5,206","3,996","4,475","6,204","7,602","4,941","3,265","1,654","488","33","1","39,203","39,203","5,017","3,951","4,453","6,867","7,288","5,148","3,692","1,763","847","163","14"
"경기도 남양주시 다산2동(4136056500)","36,282","36,282","4,843","3,738","3,841","5,984","7,285","5,146","3,366","1,433","545","86","15","17,680","17,680","2,456","1,924","1,949","2,733","3,675","2,517","1,548","662","192","19","5","18,602","18,602","2,387","1,814","1,892","3,251","3,610","2,629","1,818","771","353","67","10"
"경기도 남양주시 별내동(4136057000)","73,938","73,938","8,571","6,770","9,057","11,955","13,285","10,887","8,201","3,623","1,360","213","16","35,961","35,961","4,362","3,343","4,491","5,810","6,605","5,198","3,928","1,725","460","35","4","37,977","37,977","4,209","3,427","4,566","6,145","6,680","5,689","4,273","1,898","900","178","12"
"경기도 풍양출장소 (4136200000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 오산시 (4137000000)","229,725","229,725","23,784","24,873","31,321","38,973","43,237","33,266","19,943","9,779","3,998","509","42","118,785","118,785","12,105","12,682","16,928","21,067","22,913","17,350","9,839","4,321","1,466","102","12","110,940","110,940","11,679","12,191","14,393","17,906","20,324","15,916","10,104","5,458","2,532","407","30"
"경기도 오산시 중앙동(4137051000)","36,118","36,118","4,070","4,237","4,458","5,619","6,785","5,393","3,167","1,606","696","81","6","18,123","18,123","2,111","2,084","2,330","2,897","3,445","2,751","1,558","672","261","12","2","17,995","17,995","1,959","2,153","2,128","2,722","3,340","2,642","1,609","934","435","69","4"
"경기도 오산시 남촌동(4137053000)","20,124","20,124","931","1,157","3,785","4,856","3,700","2,812","1,728","810","306","33","6","11,829","11,829","460","577","2,139","3,133","2,288","1,774","940","382","128","6","2","8,295","8,295","471","580","1,646","1,723","1,412","1,038","788","428","178","27","4"
"경기도 오산시 신장동(4137054000)","60,851","60,851","7,142","6,930","7,112","9,961","11,565","8,477","5,585","2,776","1,149","142","12","30,735","30,735","3,628","3,510","3,772","5,147","6,120","4,273","2,650","1,221","381","30","3","30,116","30,116","3,514","3,420","3,340","4,814","5,445","4,204","2,935","1,555","768","112","9"
"경기도 오산시 세마동(4137055000)","31,988","31,988","4,055","3,301","4,097","6,045","6,042","4,226","2,624","1,096","426","71","5","16,375","16,375","2,040","1,672","2,187","3,155","3,165","2,128","1,317","545","156","9","1","15,613","15,613","2,015","1,629","1,910","2,890","2,877","2,098","1,307","551","270","62","4"
"경기도 오산시 초평동(4137056000)","16,209","16,209","1,415","1,974","2,215","2,376","3,101","2,503","1,479","772","337","32","5","8,335","8,335","740","1,028","1,197","1,310","1,579","1,303","720","331","117","7","3","7,874","7,874","675","946","1,018","1,066","1,522","1,200","759","441","220","25","2"
"경기도 오산시 대원동(4137057000)","64,435","64,435","6,171","7,274","9,654","10,116","12,044","9,855","5,360","2,719","1,084","150","8","33,388","33,388","3,126","3,811","5,303","5,425","6,316","5,121","2,654","1,170","423","38","1","31,047","31,047","3,045","3,463","4,351","4,691","5,728","4,734","2,706","1,549","661","112","7"
"경기도 시흥시 (4139000000)","500,895","500,895","48,317","50,147","69,580","77,446","90,660","87,624","47,233","19,517","8,918","1,357","96","261,730","261,730","24,606","25,752","37,830","41,440","48,752","46,243","25,085","8,831","2,894","271","26","239,165","239,165","23,711","24,395","31,750","36,006","41,908","41,381","22,148","10,686","6,024","1,086","70"
"경기도 시흥시 대야동(4139051000)","44,563","44,563","3,504","3,619","6,855","6,891","6,578","8,600","5,343","2,010","988","165","10","22,605","22,605","1,805","1,849","3,591","3,618","3,347","4,267","2,860","917","320","30","1","21,958","21,958","1,699","1,770","3,264","3,273","3,231","4,333","2,483","1,093","668","135","9"
"경기도 시흥시 신천동(4139052000)","36,478","36,478","1,708","3,299","5,909","3,924","5,383","8,165","4,952","2,095","904","119","20","18,914","18,914","910","1,736","3,226","2,178","2,811","4,206","2,642","925","250","28","2","17,564","17,564","798","1,563","2,683","1,746","2,572","3,959","2,310","1,170","654","91","18"
"경기도 시흥시 신현동(4139053100)","10,010","10,010","465","765","1,409","988","1,349","2,223","1,633","752","365","53","8","5,242","5,242","232","402","782","554","698","1,178","890","359","126","16","5","4,768","4,768","233","363","627","434","651","1,045","743","393","239","37","3"
"경기도 시흥시 은행동(4139054000)","52,252","52,252","6,517","5,454","6,542","8,897","9,013","8,437","4,692","1,774","791","131","4","26,143","26,143","3,302","2,763","3,392","4,418","4,616","4,196","2,391","819","226","19","1","26,109","26,109","3,215","2,691","3,150","4,479","4,397","4,241","2,301","955","565","112","3"
"경기도 시흥시 매화동(4139055000)","12,151","12,151","707","1,214","1,658","1,097","1,965","2,484","1,636","875","448","63","4","6,357","6,357","349","638","958","577","1,035","1,378","870","397","137","17","1","5,794","5,794","358","576","700","520","930","1,106","766","478","311","46","3"
"경기도 시흥시 목감동(4139057000)","42,392","42,392","6,023","3,353","4,220","8,506","7,413","5,763","4,403","1,827","746","124","14","21,476","21,476","3,042","1,725","2,158","4,238","4,061","2,881","2,232","876","239","20","4","20,916","20,916","2,981","1,628","2,062","4,268","3,352","2,882","2,171","951","507","104","10"
"경기도 시흥시 군자동(4139058100)","22,196","22,196","1,589","2,229","2,894","2,723","3,894","4,112","2,770","1,301","592","82","10","11,636","11,636","827","1,162","1,607","1,525","2,155","2,145","1,405","584","207","17","2","10,560","10,560","762","1,067","1,287","1,198","1,739","1,967","1,365","717","385","65","8"
"경기도 시흥시 월곶동(4139058200)","15,995","15,995","1,422","1,492","1,834","2,378","3,200","2,680","1,752","837","345","51","4","8,333","8,333","713","787","986","1,256","1,758","1,447","849","395","131","9","2","7,662","7,662","709","705","848","1,122","1,442","1,233","903","442","214","42","2"
"경기도 시흥시 정왕본동(4139058900)","20,261","20,261","1,158","1,134","3,163","4,050","4,229","3,780","1,789","657","260","38","3","12,740","12,740","590","599","2,051","2,756","2,855","2,381","1,073","339","89","6","1","7,521","7,521","568","535","1,112","1,294","1,374","1,399","716","318","171","32","2"
"경기도 시흥시 정왕1동(4139059100)","22,479","22,479","1,322","1,929","3,736","3,412","4,598","4,292","2,080","746","311","51","2","13,239","13,239","654","1,000","2,373","2,151","2,849","2,589","1,184","333","96","9","1","9,240","9,240","668","929","1,363","1,261","1,749","1,703","896","413","215","42","1"
"경기도 시흥시 정왕2동(4139059200)","31,931","31,931","2,465","3,595","5,125","4,342","6,151","6,133","2,479","1,036","546","57","2","17,191","17,191","1,234","1,851","2,959","2,513","3,367","3,275","1,359","436","180","17","0","14,740","14,740","1,231","1,744","2,166","1,829","2,784","2,858","1,120","600","366","40","2"
"경기도 시흥시 정왕3동(4139059300)","22,856","22,856","1,741","2,134","3,081","3,197","4,586","4,533","2,242","862","400","79","1","12,878","12,878","894","1,109","1,764","1,921","2,774","2,592","1,279","397","139","8","1","9,978","9,978","847","1,025","1,317","1,276","1,812","1,941","963","465","261","71","0"
"경기도 시흥시 정왕4동(4139059400)","21,343","21,343","1,656","2,727","3,587","2,442","3,859","4,321","1,560","729","422","39","1","10,591","10,591","855","1,387","1,849","1,242","1,818","2,186","821","282","138","13","0","10,752","10,752","801","1,340","1,738","1,200","2,041","2,135","739","447","284","26","1"
"경기도 시흥시 배곧동(4139059500)","70,787","70,787","11,030","7,879","9,092","14,788","14,519","8,464","3,582","1,003","371","58","1","36,237","36,237","5,584","3,936","4,732","7,525","7,723","4,281","1,875","448","125","8","0","34,550","34,550","5,446","3,943","4,360","7,263","6,796","4,183","1,707","555","246","50","1"
"경기도 시흥시 과림동(4139062100)","1,922","1,922","46","47","162","166","177","466","537","216","83","19","3","1,169","1,169","28","26","95","111","126","291","328","123","33","6","2","753","753","18","21","67","55","51","175","209","93","50","13","1"
"경기도 시흥시 연성동(4139063000)","23,903","23,903","1,752","2,963","3,691","2,606","4,295","4,837","2,075","1,069","522","87","6","12,168","12,168","897","1,550","1,949","1,339","2,112","2,562","1,095","453","194","15","2","11,735","11,735","855","1,413","1,742","1,267","2,183","2,275","980","616","328","72","4"
"경기도 시흥시 장곡동(4139063100)","30,184","30,184","3,617","3,945","3,840","4,536","6,068","4,885","1,957","873","393","67","3","15,258","15,258","1,870","2,040","1,947","2,205","3,031","2,616","1,030","375","127","16","1","14,926","14,926","1,747","1,905","1,893","2,331","3,037","2,269","927","498","266","51","2"
"경기도 시흥시 능곡동(4139064000)","19,192","19,192","1,595","2,369","2,782","2,503","3,383","3,449","1,751","855","431","74","0","9,553","9,553","820","1,192","1,411","1,313","1,616","1,772","902","373","137","17","0","9,639","9,639","775","1,177","1,371","1,190","1,767","1,677","849","482","294","57","0"
"경기도 군포시 (4141000000)","273,791","273,791","20,630","26,654","38,232","38,258","44,520","48,202","33,359","15,124","7,532","1,202","78","135,834","135,834","10,547","13,753","19,959","19,850","21,924","23,544","16,450","6,783","2,672","330","22","137,957","137,957","10,083","12,901","18,273","18,408","22,596","24,658","16,909","8,341","4,860","872","56"
"경기도 군포시 군포1동(4141051000)","33,793","33,793","1,994","2,677","5,457","4,653","5,085","6,573","4,533","1,908","769","132","12","17,811","17,811","1,016","1,399","2,998","2,654","2,732","3,419","2,354","902","296","37","4","15,982","15,982","978","1,278","2,459","1,999","2,353","3,154","2,179","1,006","473","95","8"
"경기도 군포시 군포2동(4141052000)","53,722","53,722","4,710","6,222","7,252","7,209","9,247","9,353","5,974","2,498","1,064","180","13","26,673","26,673","2,427","3,191","3,763","3,658","4,502","4,528","3,002","1,184","367","47","4","27,049","27,049","2,283","3,031","3,489","3,551","4,745","4,825","2,972","1,314","697","133","9"
"경기도 군포시 산본1동(4141054000)","16,117","16,117","662","856","2,495","2,202","2,086","3,085","2,686","1,350","591","96","8","8,064","8,064","345","443","1,350","1,266","1,109","1,455","1,275","608","192","20","1","8,053","8,053","317","413","1,145","936","977","1,630","1,411","742","399","76","7"
"경기도 군포시 산본2동(4141055000)","27,346","27,346","2,282","2,790","3,759","3,537","4,442","4,822","3,532","1,383","674","121","4","13,278","13,278","1,163","1,452","1,939","1,719","2,098","2,242","1,753","630","248","33","1","14,068","14,068","1,119","1,338","1,820","1,818","2,344","2,580","1,779","753","426","88","3"
"경기도 군포시 금정동(4141056000)","17,449","17,449","859","1,188","2,753","2,342","2,521","3,520","2,673","1,100","418","66","9","9,066","9,066","459","618","1,476","1,317","1,359","1,799","1,346","528","147","14","3","8,383","8,383","400","570","1,277","1,025","1,162","1,721","1,327","572","271","52","6"
"경기도 군포시 재궁동(4141057000)","19,203","19,203","1,200","1,458","2,749","3,206","2,807","3,171","2,533","1,282","685","107","5","9,124","9,124","615","737","1,380","1,677","1,331","1,456","1,163","508","230","26","1","10,079","10,079","585","721","1,369","1,529","1,476","1,715","1,370","774","455","81","4"
"경기도 군포시 오금동(4141058000)","22,206","22,206","1,954","2,177","2,849","3,760","3,823","3,458","2,312","1,134","654","84","1","10,825","10,825","990","1,142","1,489","1,873","1,843","1,643","1,084","478","258","25","0","11,381","11,381","964","1,035","1,360","1,887","1,980","1,815","1,228","656","396","59","1"
"경기도 군포시 수리동(4141059000)","16,844","16,844","1,061","1,633","2,112","2,126","2,735","2,954","2,119","1,205","789","105","5","8,035","8,035","497","853","1,073","1,088","1,317","1,404","979","487","296","38","3","8,809","8,809","564","780","1,039","1,038","1,418","1,550","1,140","718","493","67","2"
"경기도 군포시 궁내동(4141060000)","21,117","21,117","1,878","3,140","2,551","2,232","4,170","3,567","1,953","938","607","78","3","10,281","10,281","991","1,583","1,349","1,048","1,913","1,772","978","403","214","30","0","10,836","10,836","887","1,557","1,202","1,184","2,257","1,795","975","535","393","48","3"
"경기도 군포시 대야동(4141061000)","20,582","20,582","2,259","1,755","2,605","3,735","3,320","3,270","2,264","927","373","68","6","10,332","10,332","1,127","909","1,313","1,917","1,718","1,565","1,172","459","133","16","3","10,250","10,250","1,132","846","1,292","1,818","1,602","1,705","1,092","468","240","52","3"
"경기도 군포시 광정동(4141062000)","25,412","25,412","1,771","2,758","3,650","3,256","4,284","4,429","2,780","1,399","908","165","12","12,345","12,345","917","1,426","1,829","1,633","2,002","2,261","1,344","596","291","44","2","13,067","13,067","854","1,332","1,821","1,623","2,282","2,168","1,436","803","617","121","10"
"경기도 의왕시 (4143000000)","163,795","163,795","13,162","14,596","23,532","22,922","24,616","29,455","21,419","9,097","4,226","722","48","81,470","81,470","6,817","7,524","12,363","11,785","12,152","14,174","10,746","4,269","1,466","161","13","82,325","82,325","6,345","7,072","11,169","11,137","12,464","15,281","10,673","4,828","2,760","561","35"
"경기도 의왕시 고천동(4143051000)","14,601","14,601","898","985","2,534","2,622","1,787","2,066","2,166","1,029","425","86","3","7,420","7,420","483","514","1,318","1,452","923","978","1,075","511","149","15","2","7,181","7,181","415","471","1,216","1,170","864","1,088","1,091","518","276","71","1"
"경기도 의왕시 부곡동(4143052000)","29,623","29,623","2,230","2,429","4,175","4,193","4,434","5,178","3,786","2,015","1,031","139","13","15,070","15,070","1,157","1,251","2,270","2,281","2,312","2,587","1,901","893","375","39","4","14,553","14,553","1,073","1,178","1,905","1,912","2,122","2,591","1,885","1,122","656","100","9"
"경기도 의왕시 오전동(4143053000)","37,780","37,780","2,803","3,891","4,984","4,725","5,964","6,863","5,373","2,157","864","150","6","18,753","18,753","1,400","2,020","2,617","2,398","2,898","3,316","2,700","1,057","315","30","2","19,027","19,027","1,403","1,871","2,367","2,327","3,066","3,547","2,673","1,100","549","120","4"
"경기도 의왕시 내손1동(4143054000)","21,252","21,252","1,548","2,065","3,341","2,416","3,195","4,258","2,686","1,063","570","98","12","10,414","10,414","812","1,104","1,698","1,191","1,514","2,021","1,377","482","194","20","1","10,838","10,838","736","961","1,643","1,225","1,681","2,237","1,309","581","376","78","11"
"경기도 의왕시 내손2동(4143055000)","23,465","23,465","2,378","2,108","3,298","3,577","3,590","4,187","2,695","1,014","521","92","5","11,533","11,533","1,217","1,107","1,705","1,724","1,774","1,999","1,366","444","174","22","1","11,932","11,932","1,161","1,001","1,593","1,853","1,816","2,188","1,329","570","347","70","4"
"경기도 의왕시 청계동(4143056000)","37,074","37,074","3,305","3,118","5,200","5,389","5,646","6,903","4,713","1,819","815","157","9","18,280","18,280","1,748","1,528","2,755","2,739","2,731","3,273","2,327","882","259","35","3","18,794","18,794","1,557","1,590","2,445","2,650","2,915","3,630","2,386","937","556","122","6"
"경기도 하남시 (4145000000)","293,452","293,452","30,194","25,139","36,407","50,109","51,423","42,068","35,105","16,178","5,707","998","124","147,424","147,424","15,438","12,835","18,535","25,406","26,999","20,897","16,960","8,076","2,024","221","33","146,028","146,028","14,756","12,304","17,872","24,703","24,424","21,171","18,145","8,102","3,683","777","91"
"경기도 하남시 천현동(4145051000)","7,815","7,815","361","424","992","1,035","1,051","1,498","1,523","609","262","52","8","4,300","4,300","182","233","568","612","639","848","808","296","99","13","2","3,515","3,515","179","191","424","423","412","650","715","313","163","39","6"
"경기도 하남시 신장1동(4145052000)","6,698","6,698","303","410","1,008","1,024","940","1,242","1,024","513","199","29","6","3,468","3,468","152","216","552","601","512","651","485","224","70","3","2","3,230","3,230","151","194","456","423","428","591","539","289","129","26","4"
"경기도 하남시 신장2동(4145053000)","45,552","45,552","3,864","3,900","5,187","6,723","7,265","7,109","6,726","3,430","1,150","182","16","22,558","22,558","1,955","2,041","2,695","3,444","3,688","3,369","3,182","1,686","447","45","6","22,994","22,994","1,909","1,859","2,492","3,279","3,577","3,740","3,544","1,744","703","137","10"
"경기도 하남시 덕풍1동(4145054000)","16,325","16,325","989","1,134","2,196","2,348","2,272","2,928","2,703","1,255","428","59","13","8,247","8,247","504","611","1,191","1,256","1,184","1,381","1,297","634","173","13","3","8,078","8,078","485","523","1,005","1,092","1,088","1,547","1,406","621","255","46","10"
"경기도 하남시 덕풍2동(4145055000)","19,478","19,478","1,103","1,217","2,560","2,984","2,579","3,505","3,357","1,509","554","101","9","9,830","9,830","582","617","1,406","1,642","1,339","1,727","1,603","724","173","14","3","9,648","9,648","521","600","1,154","1,342","1,240","1,778","1,754","785","381","87","6"
"경기도 하남시 덕풍3동(4145056000)","25,719","25,719","2,150","2,568","3,093","3,402","4,436","4,156","3,435","1,728","637","104","10","12,807","12,807","1,138","1,313","1,665","1,745","2,207","2,020","1,626","828","238","26","1","12,912","12,912","1,012","1,255","1,428","1,657","2,229","2,136","1,809","900","399","78","9"
"경기도 하남시 풍산동(4145057000)","30,280","30,280","4,618","2,915","3,317","5,620","5,906","3,848","2,543","981","395","106","31","15,043","15,043","2,305","1,488","1,677","2,630","3,121","1,883","1,243","526","138","21","11","15,237","15,237","2,313","1,427","1,640","2,990","2,785","1,965","1,300","455","257","85","20"
"경기도 하남시 감북동(4145058000)","2,884","2,884","87","153","353","385","390","588","531","262","110","19","6","1,598","1,598","47","80","204","242","233","319","287","135","41","8","2","1,286","1,286","40","73","149","143","157","269","244","127","69","11","4"
"경기도 하남시 감일동(4145058200)","14,102","14,102","1,965","1,137","1,661","2,874","2,332","1,820","1,424","615","232","35","7","7,121","7,121","1,031","587","835","1,416","1,223","903","720","324","67","14","1","6,981","6,981","934","550","826","1,458","1,109","917","704","291","165","21","6"
"경기도 하남시 위례동(4145058500)","19,210","19,210","2,580","1,908","2,167","3,273","3,729","2,849","1,891","603","174","34","2","9,368","9,368","1,271","927","1,061","1,473","1,900","1,368","968","337","53","10","0","9,842","9,842","1,309","981","1,106","1,800","1,829","1,481","923","266","121","24","2"
"경기도 하남시 춘궁동(4145059000)","4,045","4,045","130","198","494","434","554","795","794","396","210","33","7","2,271","2,271","69","110","275","270","340","480","439","191","92","3","2","1,774","1,774","61","88","219","164","214","315","355","205","118","30","5"
"경기도 하남시 초이동(4145060000)","3,735","3,735","176","174","485","493","473","760","729","296","134","13","2","2,135","2,135","92","91","277","313","299","438","415","155","52","3","0","1,600","1,600","84","83","208","180","174","322","314","141","82","10","2"
"경기도 하남시 미사1동(4145061000)","49,415","49,415","5,013","3,846","8,817","11,563","9,067","5,159","3,639","1,688","517","104","2","24,940","24,940","2,606","1,905","4,079","6,143","4,854","2,644","1,647","870","171","21","0","24,475","24,475","2,407","1,941","4,738","5,420","4,213","2,515","1,992","818","346","83","2"
"경기도 하남시 미사2동(4145062000)","48,194","48,194","6,855","5,155","4,077","7,951","10,429","5,811","4,786","2,293","705","127","5","23,738","23,738","3,504","2,616","2,050","3,619","5,460","2,866","2,240","1,146","210","27","0","24,456","24,456","3,351","2,539","2,027","4,332","4,969","2,945","2,546","1,147","495","100","5"
"경기도 용인시 (4146000000)","1,074,176","1,074,176","100,771","121,165","137,762","145,303","200,015","165,072","106,264","65,624","27,806","4,189","205","532,847","532,847","51,507","62,194","71,344","71,746","98,833","83,930","50,673","29,896","11,564","1,123","37","541,329","541,329","49,264","58,971","66,418","73,557","101,182","81,142","55,591","35,728","16,242","3,066","168"
"경기도 용인시 처인구 (4146100000)","257,498","257,498","21,222","24,883","34,504","34,006","43,528","43,270","31,378","16,025","7,426","1,178","78","131,974","131,974","10,834","12,955","18,759","18,018","22,901","22,350","15,776","7,406","2,701","261","13","125,524","125,524","10,388","11,928","15,745","15,988","20,627","20,920","15,602","8,619","4,725","917","65"
"경기도 용인시 처인구 포곡읍(4146125000)","33,300","33,300","2,317","3,704","4,791","3,942","5,976","5,904","3,696","1,916","931","123","0","17,230","17,230","1,187","1,946","2,690","2,144","3,115","3,112","1,862","822","329","23","0","16,070","16,070","1,130","1,758","2,101","1,798","2,861","2,792","1,834","1,094","602","100","0"
"경기도 용인시 처인구 모현읍(4146125300)","26,202","26,202","1,943","2,359","3,349","3,047","4,452","4,664","3,605","1,862","786","127","8","13,729","13,729","1,015","1,230","1,873","1,600","2,391","2,533","1,859","887","316","23","2","12,473","12,473","928","1,129","1,476","1,447","2,061","2,131","1,746","975","470","104","6"
"경기도 용인시 처인구 이동읍(4146125600)","20,265","20,265","1,586","1,789","2,135","2,370","3,334","3,696","2,959","1,512","744","131","9","10,372","10,372","796","930","1,217","1,305","1,814","1,930","1,439","674","246","20","1","9,893","9,893","790","859","918","1,065","1,520","1,766","1,520","838","498","111","8"
"경기도 용인시 처인구 남사면(4146132000)","23,547","23,547","3,195","1,870","1,934","4,227","4,100","3,112","2,878","1,494","622","109","6","11,849","11,849","1,599","924","1,023","2,090","2,253","1,552","1,395","757","228","28","0","11,698","11,698","1,596","946","911","2,137","1,847","1,560","1,483","737","394","81","6"
"경기도 용인시 처인구 원삼면(4146134000)","8,252","8,252","326","575","743","731","1,093","1,616","1,652","950","485","77","4","4,302","4,302","168","303","421","423","606","853","856","483","171","18","0","3,950","3,950","158","272","322","308","487","763","796","467","314","59","4"
