"행정구역","2013년_계_총인구수","2013년_계_연령구간인구수","2013년_계_0~9세","2013년_계_10~19세","2013년_계_20~29세","2013년_계_30~39세","2013년_계_40~49세","2013년_계_50~59세","2013년_계_60~69세","2013년_계_70~79세","2013년_계_80~89세","2013년_계_90~99세","2013년_계_100세 이상","2013년_남_총인구수","2013년_남_연령구간인구수","2013년_남_0~9세","2013년_남_10~19세","2013년_남_20~29세","2013년_남_30~39세","2013년_남_40~49세","2013년_남_50~59세","2013년_남_60~69세","2013년_남_70~79세","2013년_남_80~89세","2013년_남_90~99세","2013년_남_100세 이상","2013년_여_총인구수","2013년_여_연령구간인구수","2013년_여_0~9세","2013년_여_10~19세","2013년_여_20~29세","2013년_여_30~39세","2013년_여_40~49세","2013년_여_50~59세","2013년_여_60~69세","2013년_여_70~79세","2013년_여_80~89세","2013년_여_90~99세","2013년_여_100세 이상"
"경기도 시흥시 목감동(4139057000)","11,264","11,264","816","1,339","1,464","1,452","1,995","2,167","1,007","730","244","45","5","5,733","5,733","411","684","786","775","1,044","1,132","535","288","66","11","1","5,531","5,531","405","655","678","677","951","1,035","472","442","178","34","4"
"경기도 시흥시 군자동(4139058100)","42,999","42,999","5,384","5,010","4,971","8,744","7,951","6,006","2,747","1,593","524","59","10","22,331","22,331","2,749","2,649","2,617","4,739","4,282","3,080","1,368","678","154","14","1","20,668","20,668","2,635","2,361","2,354","4,005","3,669","2,926","1,379","915","370","45","9"
"경기도 시흥시 정왕본동(4139058900)","24,043","24,043","1,736","1,542","4,456","6,651","4,969","2,971","970","556","161","28","3","14,793","14,793","877","816","2,753","4,538","3,170","1,797","525","261","46","9","1","9,250","9,250","859","726","1,703","2,113","1,799","1,174","445","295","115","19","2"
"경기도 시흥시 정왕1동(4139059100)","30,116","30,116","2,937","3,462","4,338","6,728","6,604","3,847","1,269","718","191","21","1","17,220","17,220","1,481","1,824","2,522","4,175","3,893","2,283","656","318","63","4","1","12,896","12,896","1,456","1,638","1,816","2,553","2,711","1,564","613","400","128","17","0"
"경기도 시흥시 정왕2동(4139059200)","36,381","36,381","4,561","6,048","4,494","6,500","7,974","4,267","1,262","957","286","32","0","18,749","18,749","2,356","3,193","2,326","3,330","4,016","2,465","590","370","100","3","0","17,632","17,632","2,205","2,855","2,168","3,170","3,958","1,802","672","587","186","29","0"
"경기도 시흥시 정왕3동(4139059300)","26,765","26,765","3,045","3,566","3,350","5,364","5,743","3,570","1,103","759","224","38","3","14,641","14,641","1,542","1,869","1,857","3,146","3,219","2,052","557","331","58","10","0","12,124","12,124","1,503","1,697","1,493","2,218","2,524","1,518","546","428","166","28","3"
"경기도 시흥시 정왕4동(4139059400)","25,005","25,005","3,013","4,664","2,996","3,881","5,792","2,905","814","695","208","35","2","12,547","12,547","1,575","2,430","1,527","1,798","2,799","1,710","354","275","71","7","1","12,458","12,458","1,438","2,234","1,469","2,083","2,993","1,195","460","420","137","28","1"
"경기도 시흥시 과림동(4139062100)","2,501","2,501","94","97","281","277","351","699","405","219","64","13","1","1,521","1,521","47","52","176","190","246","422","240","117","25","5","1","980","980","47","45","105","87","105","277","165","102","39","8","0"
"경기도 시흥시 연성동(4139063000)","45,242","45,242","5,846","8,702","4,400","7,122","10,858","4,741","1,729","1,372","402","64","6","22,882","22,882","3,023","4,508","2,265","3,337","5,522","2,771","785","528","123","19","1","22,360","22,360","2,823","4,194","2,135","3,785","5,336","1,970","944","844","279","45","5"
"경기도 시흥시 능곡동(4139064000)","16,351","16,351","2,381","2,477","1,628","2,769","3,469","1,976","834","600","192","25","0","8,085","8,085","1,220","1,236","834","1,253","1,803","1,049","398","236","54","2","0","8,266","8,266","1,161","1,241","794","1,516","1,666","927","436","364","138","23","0"
"경기도 군포시 (4141000000)","286,344","286,344","30,079","36,156","39,134","49,162","52,395","43,973","18,295","12,033","4,452","630","35","142,559","142,559","15,500","18,827","19,972","24,591","25,851","22,140","9,050","4,937","1,532","150","9","143,785","143,785","14,579","17,329","19,162","24,571","26,544","21,833","9,245","7,096","2,920","480","26"
"경기도 군포시 군포1동(4141051000)","35,666","35,666","3,130","4,132","5,222","5,823","6,520","6,095","2,729","1,449","470","89","7","18,656","18,656","1,630","2,209","2,814","3,212","3,405","3,148","1,419","646","155","15","3","17,010","17,010","1,500","1,923","2,408","2,611","3,115","2,947","1,310","803","315","74","4"
"경기도 군포시 군포2동(4141052000)","49,773","49,773","5,691","7,015","6,883","8,238","9,326","7,590","2,815","1,562","564","84","5","24,844","24,844","2,920","3,606","3,566","3,974","4,510","3,959","1,427","670","192","18","2","24,929","24,929","2,771","3,409","3,317","4,264","4,816","3,631","1,388","892","372","66","3"
"경기도 군포시 산본1동(4141054000)","20,302","20,302","1,407","1,880","3,247","3,615","3,172","3,674","1,752","1,069","430","50","6","10,117","10,117","718","980","1,728","2,003","1,517","1,746","853","431","130","10","1","10,185","10,185","689","900","1,519","1,612","1,655","1,928","899","638","300","40","5"
"경기도 군포시 산본2동(4141055000)","31,076","31,076","3,775","3,934","4,364","5,260","5,500","4,943","1,788","1,049","399","62","2","15,208","15,208","1,911","2,031","2,197","2,482","2,631","2,461","904","446","130","15","0","15,868","15,868","1,864","1,903","2,167","2,778","2,869","2,482","884","603","269","47","2"
"경기도 군포시 금정동(4141056000)","19,683","19,683","1,388","2,068","3,032","3,262","3,478","3,638","1,683","849","248","32","5","10,193","10,193","705","1,116","1,596","1,785","1,857","1,795","882","374","69","13","1","9,490","9,490","683","952","1,436","1,477","1,621","1,843","801","475","179","19","4"
"경기도 군포시 재궁동(4141057000)","23,136","23,136","2,365","2,514","3,397","4,697","3,803","3,305","1,509","1,107","390","48","1","11,232","11,232","1,193","1,277","1,669","2,365","1,856","1,605","697","433","123","13","1","11,904","11,904","1,172","1,237","1,728","2,332","1,947","1,700","812","674","267","35","0"
"경기도 군포시 오금동(4141058000)","25,615","25,615","3,321","3,169","2,975","5,513","4,670","3,160","1,306","1,098","354","48","1","12,657","12,657","1,755","1,694","1,395","2,708","2,309","1,574","624","457","130","11","0","12,958","12,958","1,566","1,475","1,580","2,805","2,361","1,586","682","641","224","37","1"
"경기도 군포시 수리동(4141059000)","20,357","20,357","2,184","2,436","2,617","3,681","3,560","2,894","1,318","1,197","414","53","3","9,939","9,939","1,143","1,275","1,270","1,859","1,708","1,430","592","480","165","16","1","10,418","10,418","1,041","1,161","1,347","1,822","1,852","1,464","726","717","249","37","2"
"경기도 군포시 궁내동(4141060000)","23,067","23,067","2,612","4,020","2,643","3,019","5,115","3,139","1,166","920","392","41","0","11,288","11,288","1,296","2,110","1,363","1,328","2,439","1,653","557","366","164","12","0","11,779","11,779","1,316","1,910","1,280","1,691","2,676","1,486","609","554","228","29","0"
"경기도 군포시 대야동(4141061000)","9,837","9,837","1,206","1,098","1,216","1,568","1,811","1,591","722","425","168","31","1","4,999","4,999","651","561","650","767","923","818","380","185","56","8","0","4,838","4,838","555","537","566","801","888","773","342","240","112","23","1"
"경기도 군포시 광정동(4141062000)","27,832","27,832","3,000","3,890","3,538","4,486","5,440","3,944","1,507","1,308","623","92","4","13,426","13,426","1,578","1,968","1,724","2,108","2,696","1,951","715","449","218","19","0","14,406","14,406","1,422","1,922","1,814","2,378","2,744","1,993","792","859","405","73","4"
"경기도 의왕시 (4143000000)","159,772","159,772","16,012","19,539","22,096","25,724","28,674","26,213","11,541","6,960","2,565","419","29","79,919","79,919","8,196","10,088","11,508","13,088","14,234","13,118","5,838","2,930","812","101","6","79,853","79,853","7,816","9,451","10,588","12,636","14,440","13,095","5,703","4,030","1,753","318","23"
"경기도 의왕시 고천동(4143051000)","12,874","12,874","1,098","1,348","1,804","1,973","2,016","2,378","1,294","674","247","41","1","6,551","6,551","573","716","933","1,058","1,029","1,171","683","308","70","10","0","6,323","6,323","525","632","871","915","987","1,207","611","366","177","31","1"
"경기도 의왕시 부곡동(4143052000)","26,619","26,619","2,468","3,220","3,491","4,202","4,699","4,136","2,152","1,645","521","78","7","13,532","13,532","1,275","1,631","1,858","2,260","2,437","2,121","1,055","685","184","24","2","13,087","13,087","1,193","1,589","1,633","1,942","2,262","2,015","1,097","960","337","54","5"
"경기도 의왕시 오전동(4143053000)","42,747","42,747","4,166","5,564","5,869","6,690","7,738","7,349","3,126","1,587","563","90","5","21,431","21,431","2,141","2,897","3,064","3,349","3,818","3,612","1,642","706","183","18","1","21,316","21,316","2,025","2,667","2,805","3,341","3,920","3,737","1,484","881","380","72","4"
"경기도 의왕시 내손1동(4143054000)","23,107","23,107","2,302","3,158","3,386","3,410","4,558","3,811","1,323","802","295","58","4","11,352","11,352","1,163","1,622","1,705","1,655","2,192","1,938","649","331","83","14","0","11,755","11,755","1,139","1,536","1,681","1,755","2,366","1,873","674","471","212","44","4"
"경기도 의왕시 내손2동(4143055000)","34,030","34,030","3,647","3,999","4,947","5,901","6,145","5,401","2,026","1,298","572","88","6","16,964","16,964","1,881","2,076","2,580","2,993","2,972","2,762","1,007","495","177","19","2","17,066","17,066","1,766","1,923","2,367","2,908","3,173","2,639","1,019","803","395","69","4"
"경기도 의왕시 청계동(4143056000)","20,395","20,395","2,331","2,250","2,599","3,548","3,518","3,138","1,620","954","367","64","6","10,089","10,089","1,163","1,146","1,368","1,773","1,786","1,514","802","405","115","16","1","10,306","10,306","1,168","1,104","1,231","1,775","1,732","1,624","818","549","252","48","5"
"경기도 하남시 (4145000000)","145,096","145,096","12,905","15,960","18,518","23,102","25,065","25,440","13,830","7,374","2,377","448","77","74,020","74,020","6,669","8,307","9,822","12,030","13,073","12,856","7,105","3,313","703","115","27","71,076","71,076","6,236","7,653","8,696","11,072","11,992","12,584","6,725","4,061","1,674","333","50"
"경기도 하남시 천현동(4145051000)","8,379","8,379","556","690","1,065","1,215","1,319","1,764","994","543","180","45","8","4,507","4,507","282","362","596","705","742","956","529","269","55","9","2","3,872","3,872","274","328","469","510","577","808","465","274","125","36","6"
"경기도 하남시 신장1동(4145052000)","7,377","7,377","510","768","1,059","1,159","1,303","1,344","715","381","116","16","6","3,774","3,774","248","397","588","639","676","678","357","158","28","2","3","3,603","3,603","262","371","471","520","627","666","358","223","88","14","3"
"경기도 하남시 신장2동(4145053000)","45,502","45,502","4,636","5,454","5,597","7,707","7,853","7,382","4,070","2,021","653","122","7","22,720","22,720","2,375","2,817","2,910","3,866","3,945","3,555","2,071","926","223","31","1","22,782","22,782","2,261","2,637","2,687","3,841","3,908","3,827","1,999","1,095","430","91","6"
"경기도 하남시 덕풍1동(4145054000)","18,755","18,755","1,737","2,101","2,492","3,149","3,209","3,191","1,712","850","262","46","6","9,474","9,474","903","1,131","1,264","1,635","1,645","1,570","848","394","72","11","1","9,281","9,281","834","970","1,228","1,514","1,564","1,621","864","456","190","35","5"
"경기도 하남시 덕풍2동(4145055000)","22,398","22,398","1,793","2,502","3,093","3,496","3,917","3,952","2,103","1,140","335","57","10","11,316","11,316","960","1,279","1,640","1,836","1,975","1,985","1,069","471","79","19","3","11,082","11,082","833","1,223","1,453","1,660","1,942","1,967","1,034","669","256","38","7"
"경기도 하남시 덕풍3동(4145056000)","26,238","26,238","2,935","3,229","3,154","4,287","4,791","4,152","2,146","1,083","393","61","7","13,121","13,121","1,511","1,664","1,681","2,093","2,479","2,040","1,081","457","97","15","3","13,117","13,117","1,424","1,565","1,473","2,194","2,312","2,112","1,065","626","296","46","4"
"경기도 하남시 풍산동(4145057000)","2,646","2,646","68","171","301","280","436","627","361","221","114","43","24","1,452","1,452","38","89","155","168","256","379","205","112","27","11","12","1,194","1,194","30","82","146","112","180","248","156","109","87","32","12"
"경기도 하남시 감북동(4145058000)","6,282","6,282","323","482","855","857","1,012","1,377","747","463","136","27","3","3,443","3,443","170","269","482","496","602","748","402","217","47","10","0","2,839","2,839","153","213","373","361","410","629","345","246","89","17","3"
"경기도 하남시 춘궁동(4145059000)","4,024","4,024","210","300","520","503","618","854","527","356","109","22","5","2,215","2,215","114","177","289","298","365","477","285","163","40","6","1","1,809","1,809","96","123","231","205","253","377","242","193","69","16","4"
"경기도 하남시 초이동(4145060000)","3,495","3,495","137","263","382","449","607","797","455","316","79","9","1","1,998","1,998","68","122","217","294","388","468","258","146","35","1","1","1,497","1,497","69","141","165","155","219","329","197","170","44","8","0"
"경기도 용인시 (4146000000)","941,477","941,477","115,151","127,807","102,737","167,582","183,531","115,172","68,957","44,390","13,883","2,167","100","467,945","467,945","59,185","66,089","52,291","80,653","93,501","58,556","31,674","20,681","4,770","520","25","473,532","473,532","55,966","61,718","50,446","86,929","90,030","56,616","37,283","23,709","9,113","1,647","75"
"경기도 용인시 처인구 (4146100000)","212,904","212,904","20,752","27,515","26,307","33,887","38,995","32,045","16,976","11,581","4,144","646","56","109,024","109,024","10,644","14,552","13,970","17,683","20,487","16,890","8,305","5,011","1,309","159","14","103,880","103,880","10,108","12,963","12,337","16,204","18,508","15,155","8,671","6,570","2,835","487","42"
"경기도 용인시 처인구 포곡읍(4146125000)","32,776","32,776","3,618","4,690","3,996","5,601","6,229","4,361","2,168","1,546","480","86","1","16,767","16,767","1,871","2,479","2,114","2,876","3,240","2,343","1,036","662","127","19","0","16,009","16,009","1,747","2,211","1,882","2,725","2,989","2,018","1,132","884","353","67","1"
"경기도 용인시 처인구 모현면(4146131000)","23,666","23,666","2,263","2,649","2,896","3,750","4,223","3,854","2,180","1,296","479","70","6","12,523","12,523","1,187","1,409","1,603","2,025","2,311","2,100","1,115","594","158","20","1","11,143","11,143","1,076","1,240","1,293","1,725","1,912","1,754","1,065","702","321","50","5"
"경기도 용인시 처인구 남사면(4146132000)","7,107","7,107","372","664","778","810","1,103","1,294","963","767","306","43","7","3,737","3,737","175","341","426","480","654","706","504","339","98","14","0","3,370","3,370","197","323","352","330","449","588","459","428","208","29","7"
"경기도 용인시 처인구 이동면(4146133000)","20,477","20,477","2,231","2,230","2,167","3,392","3,612","3,185","1,814","1,237","532","67","10","10,300","10,300","1,153","1,168","1,149","1,766","1,942","1,640","824","487","157","11","3","10,177","10,177","1,078","1,062","1,018","1,626","1,670","1,545","990","750","375","56","7"
"경기도 용인시 처인구 원삼면(4146134000)","7,654","7,654","442","700","823","835","1,159","1,517","1,021","801","304","48","4","3,960","3,960","226","374","443","467","642","800","541","350","102","14","1","3,694","3,694","216","326","380","368","517","717","480","451","202","34","3"
"경기도 용인시 처인구 백암면(4146135000)","9,284","9,284","420","1,044","1,044","983","1,351","1,812","1,143","1,037","365","80","5","4,844","4,844","227","562","564","594","779","959","575","435","130","16","3","4,440","4,440","193","482","480","389","572","853","568","602","235","64","2"
"경기도 용인시 처인구 양지면(4146136000)","16,015","16,015","1,376","2,093","2,005","2,292","2,909","2,651","1,312","922","382","68","5","8,371","8,371","724","1,113","1,085","1,261","1,529","1,424","682","414","123","15","1","7,644","7,644","652","980","920","1,031","1,380","1,227","630","508","259","53","4"
"경기도 용인시 처인구 중앙동(4146151000)","23,987","23,987","1,975","3,058","3,499","3,620","4,430","3,909","1,817","1,155","449","67","8","12,115","12,115","1,013","1,642","1,843","1,865","2,245","1,994","860","478","150","21","4","11,872","11,872","962","1,416","1,656","1,755","2,185","1,915","957","677","299","46","4"
"경기도 용인시 처인구 역삼동(4146152000)","24,689","24,689","2,678","3,427","3,563","4,351","4,568","3,339","1,536","922","264","37","4","12,419","12,419","1,362","1,818","1,830","2,186","2,270","1,712","725","430","75","10","1","12,270","12,270","1,316","1,609","1,733","2,165","2,298","1,627","811","492","189","27","3"
"경기도 용인시 처인구 유림동(4146153000)","32,930","32,930","4,128","5,159","3,534","6,024","6,770","3,790","1,895","1,229","347","51","3","16,719","16,719","2,064","2,701","1,831","3,020","3,552","2,020","872","528","119","12","0","16,211","16,211","2,064","2,458","1,703","3,004","3,218","1,770","1,023","701","228","39","3"
"경기도 용인시 처인구 동부동(4146154000)","14,319","14,319","1,249","1,801","2,002","2,229","2,641","2,333","1,127","669","236","29","3","7,269","7,269","642","945","1,082","1,143","1,323","1,192","571","294","70","7","0","7,050","7,050","607","856","920","1,086","1,318","1,141","556","375","166","22","3"
"경기도 용인시 기흥구 (4146300000)","393,172","393,172","53,457","52,381","41,360","75,165","76,839","44,061","27,009","16,954","5,115","804","27","194,687","194,687","27,597","26,869","20,872","35,858","39,290","21,998","12,229","7,941","1,827","200","6","198,485","198,485","25,860","25,512","20,488","39,307","37,549","22,063","14,780","9,013","3,288","604","21"
"경기도 용인시 기흥구 신갈동(4146351000)","35,220","35,220","4,021","4,704","4,046","6,279","6,967","4,566","2,384","1,662","508","79","4","17,614","17,614","2,113","2,404","2,019","3,086","3,599","2,389","1,077","727","171","28","1","17,606","17,606","1,908","2,300","2,027","3,193","3,368","2,177","1,307","935","337","51","3"
"경기도 용인시 기흥구 영덕동(4146351500)","42,633","42,633","6,818","5,066","4,583","9,397","8,011","4,726","2,112","1,187","641","91","1","21,221","21,221","3,597","2,628","2,326","4,499","4,076","2,373","1,003","455","224","39","1","21,412","21,412","3,221","2,438","2,257","4,898","3,935","2,353","1,109","732","417","52","0"
"경기도 용인시 기흥구 구갈동(4146352000)","27,486","27,486","2,644","3,711","3,922","5,374","5,340","3,526","1,676","931","304","54","4","13,826","13,826","1,323","1,876","1,954","2,844","2,696","1,820","779","436","93","5","0","13,660","13,660","1,321","1,835","1,968","2,530","2,644","1,706","897","495","211","49","4"
"경기도 용인시 기흥구 상갈동(4146353000)","46,564","46,564","6,283","6,360","4,451","8,875","9,304","5,109","3,245","2,227","607","99","4","23,324","23,324","3,281","3,267","2,241","4,297","4,877","2,569","1,494","1,050","227","20","1","23,240","23,240","3,002","3,093","2,210","4,578","4,427","2,540","1,751","1,177","380","79","3"
"경기도 용인시 기흥구 기흥동(4146354000)","20,911","20,911","2,921","2,347","2,136","4,363","3,669","2,617","1,629","938","253","34","4","10,402","10,402","1,432","1,249","1,140","2,139","1,912","1,284","723","444","68","10","1","10,509","10,509","1,489","1,098","996","2,224","1,757","1,333","906","494","185","24","3"
"경기도 용인시 기흥구 서농동(4146355000)","18,060","18,060","2,464","1,781","3,890","4,060","2,594","1,904","802","408","137","20","0","9,113","9,113","1,217","963","1,909","2,175","1,283","954","395","175","40","2","0","8,947","8,947","1,247","818","1,981","1,885","1,311","950","407","233","97","18","0"
"경기도 용인시 기흥구 구성동(4146356000)","39,934","39,934","5,708","4,913","3,457","7,502","7,646","4,323","3,517","2,211","566","89","2","19,434","19,434","2,915","2,551","1,735","3,448","3,916","2,016","1,522","1,101","213","17","0","20,500","20,500","2,793","2,362","1,722","4,054","3,730","2,307","1,995","1,110","353","72","2"
"경기도 용인시 기흥구 마북동(4146357000)","31,346","31,346","3,428","3,950","3,274","5,363","5,776","3,872","3,035","2,009","541","98","0","15,508","15,508","1,776","1,994","1,736","2,616","2,848","1,880","1,373","1,020","240","25","0","15,838","15,838","1,652","1,956","1,538","2,747","2,928","1,992","1,662","989","301","73","0"
"경기도 용인시 기흥구 동백동(4146358500)","71,228","71,228","11,619","11,678","5,448","13,394","15,911","6,420","3,678","2,295","680","102","3","34,999","34,999","6,080","5,963","2,706","5,849","8,251","3,258","1,639","1,008","223","21","1","36,229","36,229","5,539","5,715","2,742","7,545","7,660","3,162","2,039","1,287","457","81","2"
"경기도 용인시 기흥구 상하동(4146358600)","24,022","24,022","3,008","3,407","2,525","4,167","4,898","2,956","1,614","1,085","308","52","2","11,774","11,774","1,535","1,733","1,332","1,964","2,441","1,474","713","489","86","7","0","12,248","12,248","1,473","1,674","1,193","2,203","2,457","1,482","901","596","222","45","2"
"경기도 용인시 기흥구 보정동(4146359000)","35,768","35,768","4,543","4,464","3,628","6,391","6,723","4,042","3,317","2,001","570","86","3","17,472","17,472","2,328","2,241","1,774","2,941","3,391","1,981","1,511","1,036","242","26","1","18,296","18,296","2,215","2,223","1,854","3,450","3,332","2,061","1,806","965","328","60","2"
"경기도 용인시 수지구 (4146500000)","335,401","335,401","40,942","47,911","35,070","58,530","67,697","39,066","24,972","15,855","4,624","717","17","164,234","164,234","20,944","24,668","17,449","27,112","33,724","19,668","11,140","7,729","1,634","161","5","171,167","171,167","19,998","23,243","17,621","31,418","33,973","19,398","13,832","8,126","2,990","556","12"
"경기도 용인시 수지구 풍덕천1동(4146551000)","35,783","35,783","3,910","4,859","4,499","6,711","7,004","4,360","2,221","1,638","501","78","2","17,768","17,768","1,996","2,508","2,295","3,392","3,492","2,204","999","687","171","24","0","18,015","18,015","1,914","2,351","2,204","3,319","3,512","2,156","1,222","951","330","54","2"
"경기도 용인시 수지구 풍덕천2동(4146552000)","40,854","40,854","5,322","7,013","3,988","7,143","9,311","3,930","1,980","1,590","503","73","1","20,070","20,070","2,724","3,591","1,931","3,245","4,667","2,208","820","686","177","20","1","20,784","20,784","2,598","3,422","2,057","3,898","4,644","1,722","1,160","904","326","53","0"
"경기도 용인시 수지구 신봉동(4146553000)","33,806","33,806","4,337","5,037","2,971","5,326","7,279","3,724","2,725","1,867","472","68","0","16,496","16,496","2,205","2,583","1,509","2,302","3,674","1,881","1,189","966","176","11","0","17,310","17,310","2,132","2,454","1,462","3,024","3,605","1,843","1,536","901","296","57","0"
"경기도 용인시 수지구 죽전1동(4146554000)","59,753","59,753","7,916","8,476","6,529","11,029","12,024","6,574","3,767","2,594","723","119","2","29,188","29,188","4,078","4,331","3,228","5,123","5,997","3,297","1,650","1,197","257","29","1","30,565","30,565","3,838","4,145","3,301","5,906","6,027","3,277","2,117","1,397","466","90","1"
"경기도 용인시 수지구 죽전2동(4146555000)","19,958","19,958","2,300","2,394","2,621","4,311","3,582","2,393","1,289","742","283","42","1","9,844","9,844","1,188","1,268","1,254","2,118","1,779","1,199","602","325","104","7","0","10,114","10,114","1,112","1,126","1,367","2,193","1,803","1,194","687","417","179","35","1"
"경기도 용인시 수지구 동천동(4146556000)","34,180","34,180","4,315","4,654","3,643","5,790","6,955","4,500","2,488","1,363","406","65","1","16,889","16,889","2,185","2,443","1,827","2,650","3,512","2,277","1,159","687","135","14","0","17,291","17,291","2,130","2,211","1,816","3,140","3,443","2,223","1,329","676","271","51","1"
"경기도 용인시 수지구 상현1동(4146557000)","44,162","44,162","5,403","6,335","4,455","7,734","8,757","5,267","3,477","1,989","658","83","4","21,473","21,473","2,790","3,268","2,203","3,526","4,319","2,578","1,570","977","228","13","1","22,689","22,689","2,613","3,067","2,252","4,208","4,438","2,689","1,907","1,012","430","70","3"
"경기도 용인시 수지구 상현2동(4146558000)","32,142","32,142","3,769","4,869","3,016","5,168","6,553","3,732","2,711","1,763","494","66","1","15,671","15,671","1,924","2,479","1,509","2,366","3,244","1,851","1,208","898","173","19","0","16,471","16,471","1,845","2,390","1,507","2,802","3,309","1,881","1,503","865","321","47","1"
"경기도 용인시 수지구 성복동(4146559000)","34,763","34,763","3,670","4,274","3,348","5,318","6,232","4,586","4,314","2,309","584","123","5","16,835","16,835","1,854","2,197","1,693","2,390","3,040","2,173","1,943","1,306","213","24","2","17,928","17,928","1,816","2,077","1,655","2,928","3,192","2,413","2,371","1,003","371","99","3"
"경기도 파주시 (4148000000)","401,718","401,718","46,236","49,512","50,547","67,043","72,684","54,397","29,476","23,075","7,469","1,155","124","204,347","204,347","23,689","25,657","27,138","34,474","38,384","28,276","13,983","9,864","2,516","334","32","197,371","197,371","22,547","23,855","23,409","32,569","34,300","26,121","15,493","13,211","4,953","821","92"
"경기도 파주시 문산읍(4148025000)","46,619","46,619","5,568","5,131","6,040","8,347","7,307","6,230","3,620","3,189","1,021","148","18","23,735","23,735","2,838","2,669","3,190","4,554","3,909","3,113","1,714","1,317","380","44","7","22,884","22,884","2,730","2,462","2,850","3,793","3,398","3,117","1,906","1,872","641","104","11"
"경기도 파주시 파주읍(4148025300)","13,908","13,908","716","1,206","1,647","1,714","2,179","2,577","1,707","1,488","543","101","30","7,348","7,348","360","666","944","1,020","1,261","1,414","813","625","192","45","8","6,560","6,560","356","540","703","694","918","1,163","894","863","351","56","22"
"경기도 파주시 법원읍(4148025600)","13,116","13,116","846","1,409","1,559","1,424","2,178","2,460","1,455","1,272","437","64","12","6,857","6,857","421","772","898","833","1,209","1,333","706","527","135","20","3","6,259","6,259","425","637","661","591","969","1,127","749","745","302","44","9"
"경기도 파주시 조리읍(4148026200)","31,576","31,576","2,518","4,220","3,608","3,956","5,998","5,410","2,884","2,183","695","98","6","15,933","15,933","1,270","2,167","1,916","2,051","3,044","2,838","1,412","969","236","28","2","15,643","15,643","1,248","2,053","1,692","1,905","2,954","2,572","1,472","1,214","459","70","4"
"경기도 파주시 월롱면(4148031000)","14,619","14,619","312","889","7,643","1,863","1,072","1,332","734","559","175","36","4","8,834","8,834","181","268","4,796","1,494","648","749","386","246","59","5","2","5,785","5,785","131","621","2,847","369","424","583","348","313","116","31","2"
"경기도 파주시 탄현면(4148032000)","13,728","13,728","1,150","1,356","1,609","2,229","2,462","2,078","1,284","1,118","380","59","3","7,348","7,348","598","726","893","1,289","1,407","1,146","623","519","129","18","0","6,380","6,380","552","630","716","940","1,055","932","661","599","251","41","3"
"경기도 파주시 광탄면(4148035000)","12,441","12,441","589","1,179","1,472","1,283","2,101","2,529","1,487","1,229","477","82","13","6,625","6,625","296","651","830","737","1,203","1,429","776","530","156","15","2","5,816","5,816","293","528","642","546","898","1,100","711","699","321","67","11"
"경기도 파주시 파평면(4148036000)","4,287","4,287","157","350","459","291","606","894","580","652","239","54","5","2,179","2,179","82","180","261","165","354","483","276","287","75","14","2","2,108","2,108","75","170","198","126","252","411","304","365","164","40","3"
"경기도 파주시 적성면(4148037000)","8,374","8,374","813","845","990","1,127","1,164","1,391","951","817","232","44","0","4,328","4,328","409","432","567","622","640","745","459","361","80","13","0","4,046","4,046","404","413","423","505","524","646","492","456","152","31","0"
"경기도 파주시 장단출장소(4148038700)","679","679","57","57","91","68","97","113","95","81","18","2","0","334","334","24","29","40","41","49","63","39","37","11","1","0","345","345","33","28","51","27","48","50","56","44","7","1","0"
"경기도 파주시 진동면(4148040000)","181","181","17","7","8","20","24","31","34","32","6","2","0","97","97","7","5","4","12","14","14","19","18","3","1","0","84","84","10","2","4","8","10","17","15","14","3","1","0"
"경기도 파주시 금촌1동(4148051000)","23,124","23,124","1,845","2,343","3,296","3,813","3,988","3,837","2,071","1,370","472","81","8","11,984","11,984","961","1,266","1,735","2,095","2,183","1,989","994","574","158","26","3","11,140","11,140","884","1,077","1,561","1,718","1,805","1,848","1,077","796","314","55","5"
"경기도 파주시 금촌2동(4148052000)","36,715","36,715","5,495","5,465","3,847","7,178","7,121","3,904","1,835","1,386","411","67","6","18,100","18,100","2,815","2,815","1,845","3,517","3,637","1,964","801","551","138","17","0","18,615","18,615","2,680","2,650","2,002","3,661","3,484","1,940","1,034","835","273","50","6"
"경기도 파주시 금촌3동(4148053000)","28,838","28,838","3,402","3,850","3,635","4,962","5,261","3,820","1,970","1,407","459","70","2","14,804","14,804","1,751","2,094","1,908","2,626","2,743","1,946","931","629","150","26","0","14,034","14,034","1,651","1,756","1,727","2,336","2,518","1,874","1,039","778","309","44","2"
"경기도 파주시 교하동(4148054000)","42,570","42,570","5,983","5,957","3,839","7,709","8,913","4,960","2,635","1,862","619","84","9","21,558","21,558","3,125","3,147","1,981","3,694","4,741","2,632","1,243","811","167","16","1","21,012","21,012","2,858","2,810","1,858","4,015","4,172","2,328","1,392","1,051","452","68","8"
"경기도 파주시 운정1동(4148055000)","32,407","32,407","4,630","4,498","3,367","5,971","6,387","3,950","1,862","1,298","389","52","3","15,914","15,914","2,366","2,263","1,691","2,780","3,229","2,018","863","562","128","13","1","16,493","16,493","2,264","2,235","1,676","3,191","3,158","1,932","999","736","261","39","2"
