"행정구역","2017년_계_총인구수","2017년_계_연령구간인구수","2017년_계_0~9세","2017년_계_10~19세","2017년_계_20~29세","2017년_계_30~39세","2017년_계_40~49세","2017년_계_50~59세","2017년_계_60~69세","2017년_계_70~79세","2017년_계_80~89세","2017년_계_90~99세","2017년_계_100세 이상","2017년_남_총인구수","2017년_남_연령구간인구수","2017년_남_0~9세","2017년_남_10~19세","2017년_남_20~29세","2017년_남_30~39세","2017년_남_40~49세","2017년_남_50~59세","2017년_남_60~69세","2017년_남_70~79세","2017년_남_80~89세","2017년_남_90~99세","2017년_남_100세 이상","2017년_여_총인구수","2017년_여_연령구간인구수","2017년_여_0~9세","2017년_여_10~19세","2017년_여_20~29세","2017년_여_30~39세","2017년_여_40~49세","2017년_여_50~59세","2017년_여_60~69세","2017년_여_70~79세","2017년_여_80~89세","2017년_여_90~99세","2017년_여_100세 이상"
"경기도 고양시 일산동구 풍산동(4128554000)","39,911","39,911","3,842","5,175","5,379","5,251","7,770","6,483","3,152","1,899","854","101","5","19,312","19,312","1,988","2,655","2,706","2,471","3,679","3,182","1,521","789","299","21","1","20,599","20,599","1,854","2,520","2,673","2,780","4,091","3,301","1,631","1,110","555","80","4"
"경기도 고양시 일산동구 백석1동(4128555100)","33,102","33,102","2,585","3,668","5,261","5,274","6,132","5,563","2,545","1,345","641","84","4","15,895","15,895","1,315","1,904","2,564","2,613","2,796","2,640","1,270","531","245","16","1","17,207","17,207","1,270","1,764","2,697","2,661","3,336","2,923","1,275","814","396","68","3"
"경기도 고양시 일산동구 백석2동(4128555200)","22,077","22,077","1,212","1,732","3,495","4,036","4,367","3,666","1,847","1,104","542","72","4","10,675","10,675","637","918","1,657","1,966","2,121","1,828","925","438","160","24","1","11,402","11,402","575","814","1,838","2,070","2,246","1,838","922","666","382","48","3"
"경기도 고양시 일산동구 마두1동(4128556000)","26,123","26,123","1,744","3,831","4,258","2,509","5,013","4,898","1,983","1,160","643","75","9","12,666","12,666","898","1,968","2,122","1,156","2,275","2,481","1,013","506","229","15","3","13,457","13,457","846","1,863","2,136","1,353","2,738","2,417","970","654","414","60","6"
"경기도 고양시 일산동구 마두2동(4128557000)","17,379","17,379","1,451","2,536","2,466","1,703","3,387","3,056","1,205","898","599","77","1","8,240","8,240","751","1,275","1,235","723","1,518","1,512","625","350","222","28","1","9,139","9,139","700","1,261","1,231","980","1,869","1,544","580","548","377","49","0"
"경기도 고양시 일산동구 장항1동(4128558000)","3,077","3,077","153","158","332","338","440","752","538","265","78","19","4","1,731","1,731","79","74","186","183","286","441","293","153","30","5","1","1,346","1,346","74","84","146","155","154","311","245","112","48","14","3"
"경기도 고양시 일산동구 장항2동(4128559000)","27,093","27,093","1,571","2,001","4,563","5,268","5,512","4,331","1,900","1,200","657","88","2","13,197","13,197","780","1,047","2,188","2,515","2,673","2,217","972","501","266","37","1","13,896","13,896","791","954","2,375","2,753","2,839","2,114","928","699","391","51","1"
"경기도 고양시 일산동구 고봉동(4128560000)","21,177","21,177","1,514","1,722","2,713","2,780","3,543","4,138","2,608","1,451","610","95","3","11,069","11,069","771","932","1,480","1,517","1,918","2,177","1,401","670","189","12","2","10,108","10,108","743","790","1,233","1,263","1,625","1,961","1,207","781","421","83","1"
"경기도 고양시 일산서구 (4128700000)","299,626","299,626","25,982","38,745","42,334","36,982","58,135","51,066","22,994","14,993","7,488","865","42","145,665","145,665","13,295","19,947","21,552","17,492","27,216","25,653","11,460","6,077","2,723","238","12","153,961","153,961","12,687","18,798","20,782","19,490","30,919","25,413","11,534","8,916","4,765","627","30"
"경기도 고양시 일산서구 일산1동(4128751000)","29,788","29,788","2,702","3,482","4,234","3,883","5,428","5,108","2,506","1,681","674","80","10","14,522","14,522","1,358","1,764","2,164","1,891","2,568","2,535","1,241","713","269","18","1","15,266","15,266","1,344","1,718","2,070","1,992","2,860","2,573","1,265","968","405","62","9"
"경기도 고양시 일산서구 일산2동(4128752000)","20,625","20,625","1,357","2,037","3,136","2,325","3,486","4,354","2,052","1,223","591","61","3","10,138","10,138","669","1,074","1,584","1,172","1,686","2,183","1,040","513","200","17","0","10,487","10,487","688","963","1,552","1,153","1,800","2,171","1,012","710","391","44","3"
"경기도 고양시 일산서구 일산3동(4128753000)","38,176","38,176","3,199","6,604","5,286","3,771","8,454","6,371","2,334","1,291","773","89","4","18,547","18,547","1,655","3,393","2,705","1,692","3,784","3,258","1,242","510","280","28","0","19,629","19,629","1,544","3,211","2,581","2,079","4,670","3,113","1,092","781","493","61","4"
"경기도 고양시 일산서구 탄현동(4128754000)","49,800","49,800","4,965","6,273","7,122","6,964","9,864","8,240","3,061","2,131","1,062","116","2","24,434","24,434","2,622","3,242","3,646","3,277","4,725","4,206","1,477","842","367","30","0","25,366","25,366","2,343","3,031","3,476","3,687","5,139","4,034","1,584","1,289","695","86","2"
"경기도 고양시 일산서구 주엽1동(4128755000)","29,783","29,783","2,492","3,894","3,930","3,576","5,738","4,897","2,317","1,761","1,069","105","4","14,145","14,145","1,243","2,038","1,992","1,644","2,616","2,386","1,134","663","393","35","1","15,638","15,638","1,249","1,856","1,938","1,932","3,122","2,511","1,183","1,098","676","70","3"
"경기도 고양시 일산서구 주엽2동(4128756000)","31,203","31,203","2,464","3,839","4,233","3,680","5,786","5,239","2,592","2,023","1,189","150","8","14,665","14,665","1,245","1,947","2,114","1,741","2,592","2,547","1,272","739","421","42","5","16,538","16,538","1,219","1,892","2,119","1,939","3,194","2,692","1,320","1,284","768","108","3"
"경기도 고양시 일산서구 대화동(4128757000)","32,409","32,409","2,048","3,380","5,921","4,524","5,535","5,799","2,704","1,622","773","99","4","15,621","15,621","1,061","1,784","2,862","2,269","2,562","2,797","1,298","683","274","30","1","16,788","16,788","987","1,596","3,059","2,255","2,973","3,002","1,406","939","499","69","3"
"경기도 고양시 일산서구 송포동(4128758000)","18,028","18,028","1,515","2,484","2,400","1,929","3,543","3,146","1,540","1,003","431","37","0","8,960","8,960","777","1,300","1,296","885","1,630","1,651","780","457","176","8","0","9,068","9,068","738","1,184","1,104","1,044","1,913","1,495","760","546","255","29","0"
"경기도 고양시 일산서구 송산동(4128759000)","49,814","49,814","5,240","6,752","6,072","6,330","10,301","7,912","3,888","2,258","926","128","7","24,633","24,633","2,665","3,405","3,189","2,921","5,053","4,090","1,976","957","343","30","4","25,181","25,181","2,575","3,347","2,883","3,409","5,248","3,822","1,912","1,301","583","98","3"
"경기도 과천시 (4129000000)","57,527","57,527","4,463","7,015","7,983","6,940","9,977","10,083","5,819","3,290","1,637","280","40","28,085","28,085","2,287","3,677","4,223","3,416","4,665","4,956","2,841","1,397","549","69","5","29,442","29,442","2,176","3,338","3,760","3,524","5,312","5,127","2,978","1,893","1,088","211","35"
"경기도 과천시 중앙동(4129051000)","6,869","6,869","448","767","1,106","713","1,004","1,325","747","424","258","65","12","3,311","3,311","251","405","580","331","438","636","377","174","100","16","3","3,558","3,558","197","362","526","382","566","689","370","250","158","49","9"
"경기도 과천시 갈현동(4129052000)","11,345","11,345","1,221","1,613","1,355","1,307","2,327","1,778","932","551","220","37","4","5,513","5,513","604","825","722","560","1,120","886","478","232","79","7","0","5,832","5,832","617","788","633","747","1,207","892","454","319","141","30","4"
"경기도 과천시 별양동(4129053000)","11,148","11,148","654","1,495","1,768","1,051","1,815","2,188","1,086","616","402","63","10","5,314","5,314","332","785","935","486","777","1,080","525","244","131","18","1","5,834","5,834","322","710","833","565","1,038","1,108","561","372","271","45","9"
"경기도 과천시 부림동(4129054000)","10,456","10,456","687","1,361","1,567","1,176","1,793","1,982","981","544","321","41","3","5,081","5,081","356","713","826","593","803","986","472","221","99","12","0","5,375","5,375","331","648","741","583","990","996","509","323","222","29","3"
"경기도 과천시 과천동(4129055000)","9,521","9,521","731","720","1,263","1,658","1,493","1,545","1,216","634","221","38","2","4,911","4,911","366","384","689","941","788","746","600","312","76","9","0","4,610","4,610","365","336","574","717","705","799","616","322","145","29","2"
"경기도 과천시 문원동(4129056000)","8,188","8,188","722","1,059","924","1,035","1,545","1,265","857","521","215","36","9","3,955","3,955","378","565","471","505","739","622","389","214","64","7","1","4,233","4,233","344","494","453","530","806","643","468","307","151","29","8"
"경기도 구리시 (4131000000)","200,042","200,042","17,430","21,421","27,814","28,766","35,683","34,867","19,153","10,533","3,790","521","64","99,390","99,390","8,932","11,102","14,332","14,385","17,441","17,599","9,516","4,624","1,321","116","22","100,652","100,652","8,498","10,319","13,482","14,381","18,242","17,268","9,637","5,909","2,469","405","42"
"경기도 구리시 갈매동(4131051000)","21,568","21,568","3,177","1,470","2,492","4,845","3,235","3,089","2,033","898","279","49","1","10,652","10,652","1,602","728","1,253","2,416","1,650","1,457","1,024","436","77","8","1","10,916","10,916","1,575","742","1,239","2,429","1,585","1,632","1,009","462","202","41","0"
"경기도 구리시 동구동(4131052000)","40,954","40,954","3,871","5,110","5,791","5,432","7,697","7,064","3,230","1,915","741","96","7","20,217","20,217","1,998","2,658","2,993","2,660","3,633","3,548","1,649","785","271","20","2","20,737","20,737","1,873","2,452","2,798","2,772","4,064","3,516","1,581","1,130","470","76","5"
"경기도 구리시 인창동(4131053000)","24,806","24,806","2,264","2,730","3,476","3,449","4,603","4,230","2,163","1,354","469","62","6","12,259","12,259","1,175","1,404","1,764","1,659","2,234","2,157","1,068","602","172","21","3","12,547","12,547","1,089","1,326","1,712","1,790","2,369","2,073","1,095","752","297","41","3"
"경기도 구리시 교문1동(4131054100)","17,542","17,542","992","1,474","2,382","2,433","2,897","3,443","2,160","1,259","411","69","22","8,975","8,975","520","749","1,275","1,314","1,512","1,804","1,040","581","153","19","8","8,567","8,567","472","725","1,107","1,119","1,385","1,639","1,120","678","258","50","14"
"경기도 구리시 교문2동(4131054200)","23,966","23,966","2,161","3,310","3,188","2,899","4,715","3,939","2,148","1,112","440","48","6","11,632","11,632","1,067","1,693","1,637","1,331","2,198","1,985","1,054","495","161","10","1","12,334","12,334","1,094","1,617","1,551","1,568","2,517","1,954","1,094","617","279","38","5"
"경기도 구리시 수택1동(4131057000)","21,847","21,847","1,274","1,939","3,380","2,896","3,460","4,413","2,612","1,332","467","67","7","10,855","10,855","687","990","1,711","1,514","1,703","2,202","1,313","567","153","13","2","10,992","10,992","587","949","1,669","1,382","1,757","2,211","1,299","765","314","54","5"
"경기도 구리시 수택2동(4131058000)","25,960","25,960","1,530","2,585","4,051","3,383","4,265","4,977","2,943","1,569","575","72","10","12,988","12,988","794","1,369","2,097","1,814","2,119","2,497","1,417","681","185","12","3","12,972","12,972","736","1,216","1,954","1,569","2,146","2,480","1,526","888","390","60","7"
"경기도 구리시 수택3동(4131059000)","23,399","23,399","2,161","2,803","3,054","3,429","4,811","3,712","1,864","1,094","408","58","5","11,812","11,812","1,089","1,511","1,602","1,677","2,392","1,949","951","477","149","13","2","11,587","11,587","1,072","1,292","1,452","1,752","2,419","1,763","913","617","259","45","3"
"경기도 남양주시 (4136000000)","665,321","665,321","67,690","77,012","78,430","92,692","124,617","104,445","65,694","38,611","14,092","1,870","168","332,152","332,152","34,783","39,658","40,895","45,201","63,242","53,539","31,771","17,524","5,061","439","39","333,169","333,169","32,907","37,354","37,535","47,491","61,375","50,906","33,923","21,087","9,031","1,431","129"
"경기도 남양주시 와부읍(4136025000)","68,546","68,546","6,168","8,593","8,154","8,245","13,346","10,830","6,926","4,483","1,542","234","25","33,828","33,828","3,149","4,411","4,229","3,923","6,512","5,574","3,249","2,101","607","68","5","34,718","34,718","3,019","4,182","3,925","4,322","6,834","5,256","3,677","2,382","935","166","20"
"경기도 남양주시 진접읍(4136025300)","95,719","95,719","11,100","11,848","10,121","13,426","18,723","14,288","8,846","5,270","1,887","198","12","48,369","48,369","5,736","6,162","5,364","6,463","9,764","7,434","4,268","2,417","705","53","3","47,350","47,350","5,364","5,686","4,757","6,963","8,959","6,854","4,578","2,853","1,182","145","9"
"경기도 남양주시 화도읍(4136025600)","94,788","94,788","9,493","11,495","10,820","13,195","18,675","14,576","8,806","5,514","1,960","229","25","47,621","47,621","4,927","5,976","5,624","6,516","9,654","7,630","4,102","2,441","700","46","5","47,167","47,167","4,566","5,519","5,196","6,679","9,021","6,946","4,704","3,073","1,260","183","20"
"경기도 남양주시 화도읍동부출장소(4136025700)","12,968","12,968","1,480","1,127","1,397","2,237","2,146","2,051","1,469","726","292","43","0","6,653","6,653","763","618","737","1,145","1,124","1,023","769","349","113","12","0","6,315","6,315","717","509","660","1,092","1,022","1,028","700","377","179","31","0"
"경기도 남양주시 진건읍(4136025900)","26,707","26,707","1,515","2,579","3,871","2,949","4,103","5,601","3,277","1,908","782","106","16","13,847","13,847","811","1,349","2,109","1,573","2,159","3,021","1,691","826","279","29","0","12,860","12,860","704","1,230","1,762","1,376","1,944","2,580","1,586","1,082","503","77","16"
"경기도 남양주시 오남읍(4136026200)","54,937","54,937","5,509","7,306","6,184","6,858","11,383","8,354","4,827","3,235","1,131","144","6","27,497","27,497","2,842","3,751","3,250","3,326","5,810","4,422","2,290","1,400","371","33","2","27,440","27,440","2,667","3,555","2,934","3,532","5,573","3,932","2,537","1,835","760","111","4"
"경기도 남양주시 별내면(4136031000)","20,798","20,798","1,597","2,281","2,548","2,337","3,790","3,482","2,444","1,621","608","76","14","10,392","10,392","838","1,198","1,282","1,204","1,895","1,823","1,165","720","241","23","3","10,406","10,406","759","1,083","1,266","1,133","1,895","1,659","1,279","901","367","53","11"
"경기도 남양주시 수동면(4136034000)","9,243","9,243","457","740","903","803","1,300","1,866","1,634","991","442","97","10","4,841","4,841","250","415","506","432","710","1,016","840","496","145","26","5","4,402","4,402","207","325","397","371","590","850","794","495","297","71","5"
"경기도 남양주시 조안면(4136036000)","4,384","4,384","248","308","471","452","602","878","761","445","190","28","1","2,286","2,286","140","154","254","233","338","466","401","222","73","4","1","2,098","2,098","108","154","217","219","264","412","360","223","117","24","0"
"경기도 남양주시 퇴계원면(4136037000)","31,737","31,737","2,454","3,129","4,591","4,122","4,907","6,076","3,682","1,980","694","98","4","15,806","15,806","1,209","1,617","2,398","2,119","2,470","2,953","1,897","870","255","18","0","15,931","15,931","1,245","1,512","2,193","2,003","2,437","3,123","1,785","1,110","439","80","4"
"경기도 남양주시 호평동(4136051000)","51,420","51,420","6,880","6,953","5,081","8,070","11,156","6,142","3,759","2,444","816","114","5","25,208","25,208","3,557","3,580","2,598","3,678","5,589","3,134","1,650","1,099","297","24","2","26,212","26,212","3,323","3,373","2,483","4,392","5,567","3,008","2,109","1,345","519","90","3"
"경기도 남양주시 평내동(4136052000)","40,595","40,595","4,491","5,828","4,448","5,663","8,699","5,576","3,148","1,919","728","90","5","19,923","19,923","2,280","2,943","2,246","2,630","4,321","2,937","1,479","820","245","21","1","20,672","20,672","2,211","2,885","2,202","3,033","4,378","2,639","1,669","1,099","483","69","4"
"경기도 남양주시 금곡동(4136053000)","21,430","21,430","1,191","1,709","3,151","2,701","3,006","4,471","2,811","1,604","698","77","11","10,913","10,913","618","902","1,743","1,484","1,536","2,252","1,407","712","231","23","5","10,517","10,517","573","807","1,408","1,217","1,470","2,219","1,404","892","467","54","6"
"경기도 남양주시 양정동(4136054000)","5,055","5,055","240","271","600","610","651","1,107","911","465","170","23","7","2,802","2,802","115","140","337","360","402","634","500","237","74","3","0","2,253","2,253","125","131","263","250","249","473","411","228","96","20","7"
"경기도 남양주시 다산1동(4136054500)","39,717","39,717","3,715","4,527","5,390","5,323","6,883","6,381","4,298","2,270","812","106","12","19,346","19,346","1,908","2,237","2,779","2,536","3,307","3,080","2,096","1,083","295","23","2","20,371","20,371","1,807","2,290","2,611","2,787","3,576","3,301","2,202","1,187","517","83","10"
"경기도 남양주시 다산2동(4136056500)","17,859","17,859","1,757","2,110","2,149","2,522","3,484","2,786","1,791","864","334","51","11","8,766","8,766","881","1,106","1,091","1,213","1,733","1,386","847","384","117","4","4","9,093","9,093","876","1,004","1,058","1,309","1,751","1,400","944","480","217","47","7"
"경기도 남양주시 별내동(4136057000)","69,418","69,418","9,395","6,208","8,551","13,179","11,763","9,980","6,304","2,872","1,006","156","4","34,054","34,054","4,759","3,099","4,348","6,366","5,918","4,754","3,120","1,347","313","29","1","35,364","35,364","4,636","3,109","4,203","6,813","5,845","5,226","3,184","1,525","693","127","3"
"경기도 오산시 (4137000000)","213,437","213,437","26,649","24,650","27,494","40,172","40,001","28,314","14,578","8,172","2,982","390","35","109,620","109,620","13,741","12,593","14,643","21,075","21,089","14,659","7,159","3,529","1,045","80","7","103,817","103,817","12,908","12,057","12,851","19,097","18,912","13,655","7,419","4,643","1,937","310","28"
"경기도 오산시 중앙동(4137051000)","30,301","30,301","3,522","3,894","3,784","4,903","5,919","4,222","2,141","1,311","537","63","5","15,262","15,262","1,803","1,966","1,974","2,515","2,996","2,212","1,038","557","190","10","1","15,039","15,039","1,719","1,928","1,810","2,388","2,923","2,010","1,103","754","347","53","4"
"경기도 오산시 남촌동(4137053000)","21,814","21,814","1,431","1,545","4,215","5,668","3,868","2,647","1,410","739","249","37","5","12,532","12,532","727","798","2,359","3,576","2,342","1,541","734","357","90","7","1","9,282","9,282","704","747","1,856","2,092","1,526","1,106","676","382","159","30","4"
"경기도 오산시 신장동(4137054000)","58,627","58,627","8,364","6,554","6,586","11,126","10,429","7,835","4,344","2,382","886","113","8","29,343","29,343","4,307","3,269","3,433","5,651","5,409","3,851","2,102","1,002","298","21","0","29,284","29,284","4,057","3,285","3,153","5,475","5,020","3,984","2,242","1,380","588","92","8"
"경기도 오산시 세마동(4137055000)","19,867","19,867","2,840","2,337","2,317","3,491","3,817","2,631","1,427","713","247","41","6","10,142","10,142","1,511","1,171","1,256","1,674","2,037","1,341","719","331","92","9","1","9,725","9,725","1,329","1,166","1,061","1,817","1,780","1,290","708","382","155","32","5"
"경기도 오산시 초평동(4137056000)","16,837","16,837","2,096","2,267","1,838","2,972","3,308","2,285","1,095","673","273","25","5","8,541","8,541","1,092","1,161","943","1,499","1,739","1,189","520","289","100","5","4","8,296","8,296","1,004","1,106","895","1,473","1,569","1,096","575","384","173","20","1"
"경기도 오산시 대원동(4137057000)","65,991","65,991","8,396","8,053","8,754","12,012","12,660","8,694","4,161","2,354","790","111","6","33,800","33,800","4,301","4,228","4,678","6,160","6,566","4,525","2,046","993","275","28","0","32,191","32,191","4,095","3,825","4,076","5,852","6,094","4,169","2,115","1,361","515","83","6"
"경기도 시흥시 (4139000000)","419,664","419,664","40,499","49,401","59,295","62,661","82,128","72,189","30,277","15,843","6,393","913","65","219,949","219,949","20,843","25,441","32,231","33,658","43,360","39,524","15,881","6,765","2,033","193","20","199,715","199,715","19,656","23,960","27,064","29,003","38,768","32,665","14,396","9,078","4,360","720","45"
"경기도 시흥시 대야동(4139051000)","32,007","32,007","2,048","3,436","5,076","3,716","5,378","6,759","3,167","1,579","719","123","6","16,294","16,294","1,077","1,766","2,649","1,984","2,683","3,546","1,714","631","222","21","1","15,713","15,713","971","1,670","2,427","1,732","2,695","3,213","1,453","948","497","102","5"
"경기도 시흥시 신천동(4139052000)","41,128","41,128","2,613","4,788","6,636","4,635","7,343","8,634","3,776","1,871","719","102","11","21,119","21,119","1,360","2,454","3,548","2,484","3,658","4,604","2,002","767","220","22","0","20,009","20,009","1,253","2,334","3,088","2,151","3,685","4,030","1,774","1,104","499","80","11"
"경기도 시흥시 신현동(4139053100)","11,294","11,294","767","1,055","1,635","1,227","1,844","2,421","1,277","701","313","48","6","5,903","5,903","390","548","904","663","968","1,286","699","313","109","19","4","5,391","5,391","377","507","731","564","876","1,135","578","388","204","29","2"
"경기도 시흥시 은행동(4139054000)","30,003","30,003","2,563","4,255","4,613","3,398","5,847","5,679","2,065","1,055","477","44","7","15,058","15,058","1,320","2,203","2,452","1,654","2,791","2,993","1,093","407","135","8","2","14,945","14,945","1,243","2,052","2,161","1,744","3,056","2,686","972","648","342","36","5"
"경기도 시흥시 매화동(4139055000)","13,491","13,491","1,047","1,605","1,841","1,464","2,544","2,463","1,282","841","352","50","2","6,995","6,995","524","852","1,004","751","1,332","1,371","673","363","107","18","0","6,496","6,496","523","753","837","713","1,212","1,092","609","478","245","32","2"
"경기도 시흥시 목감동(4139057000)","27,633","27,633","3,824","2,214","3,107","5,582","4,353","4,088","2,612","1,238","523","85","7","13,985","13,985","1,913","1,148","1,583","2,848","2,358","2,065","1,332","563","160","12","3","13,648","13,648","1,911","1,066","1,524","2,734","1,995","2,023","1,280","675","363","73","4"
"경기도 시흥시 군자동(4139058100)","25,158","25,158","2,373","2,800","3,342","3,803","4,537","4,277","2,274","1,212","473","58","9","13,140","13,140","1,223","1,460","1,819","2,099","2,470","2,266","1,123","530","138","10","2","12,018","12,018","1,150","1,340","1,523","1,704","2,067","2,011","1,151","682","335","48","7"
"경기도 시흥시 월곶동(4139058200)","16,136","16,136","1,917","1,539","1,683","2,953","3,259","2,406","1,374","712","258","33","2","8,395","8,395","975","816","884","1,537","1,765","1,275","701","342","92","7","1","7,741","7,741","942","723","799","1,416","1,494","1,131","673","370","166","26","1"
"경기도 시흥시 정왕본동(4139058900)","24,170","24,170","1,756","1,392","4,211","5,579","5,056","3,924","1,387","619","217","27","2","14,922","14,922","878","720","2,741","3,697","3,312","2,406","779","314","69","6","0","9,248","9,248","878","672","1,470","1,882","1,744","1,518","608","305","148","21","2"
"경기도 시흥시 정왕1동(4139059100)","26,242","26,242","2,152","2,436","3,865","4,906","5,730","4,419","1,726","729","244","34","1","15,209","15,209","1,082","1,236","2,298","3,065","3,513","2,662","949","320","77","6","1","11,033","11,033","1,070","1,200","1,567","1,841","2,217","1,757","777","409","167","28","0"
"경기도 시흥시 정왕2동(4139059200)","33,636","33,636","3,551","4,611","5,146","4,767","6,945","5,514","1,678","976","404","42","2","17,430","17,430","1,884","2,359","2,742","2,487","3,535","3,010","870","393","141","8","1","16,206","16,206","1,667","2,252","2,404","2,280","3,410","2,504","808","583","263","34","1"
"경기도 시흥시 정왕3동(4139059300)","25,762","25,762","2,437","2,705","3,585","4,382","5,296","4,480","1,720","792","314","51","0","14,384","14,384","1,248","1,405","2,014","2,608","3,103","2,611","944","349","92","10","0","11,378","11,378","1,189","1,300","1,571","1,774","2,193","1,869","776","443","222","41","0"
"경기도 시흥시 정왕4동(4139059400)","51,910","51,910","7,495","6,851","6,755","9,386","10,556","7,131","2,152","1,095","426","62","1","26,194","26,194","3,902","3,485","3,521","4,537","5,253","3,815","1,070","454","147","10","0","25,716","25,716","3,593","3,366","3,234","4,849","5,303","3,316","1,082","641","279","52","1"
"경기도 시흥시 과림동(4139062100)","2,086","2,086","52","59","191","214","228","550","476","213","86","15","2","1,253","1,253","29","26","116","131","165","338","287","121","34","4","2","833","833","23","33","75","83","63","212","189","92","52","11","0"
"경기도 시흥시 연성동(4139063000)","24,403","24,403","2,177","3,683","3,420","2,712","5,365","4,078","1,496","1,026","390","51","5","12,432","12,432","1,094","1,958","1,787","1,326","2,636","2,297","745","438","137","12","2","11,971","11,971","1,083","1,725","1,633","1,386","2,729","1,781","751","588","253","39","3"
"경기도 시흥시 장곡동(4139063100)","18,662","18,662","2,137","3,438","2,347","2,203","4,378","2,757","697","475","198","31","1","9,367","9,367","1,113","1,782","1,193","989","2,127","1,570","346","166","67","13","1","9,295","9,295","1,024","1,656","1,154","1,214","2,251","1,187","351","309","131","18","0"
"경기도 시흥시 능곡동(4139064000)","15,943","15,943","1,590","2,534","1,842","1,734","3,469","2,609","1,118","709","280","57","1","7,869","7,869","831","1,223","976","798","1,691","1,409","554","294","86","7","0","8,074","8,074","759","1,311","866","936","1,778","1,200","564","415","194","50","1"
"경기도 군포시 (4141000000)","281,205","281,205","26,028","30,647","38,822","42,904","49,179","47,465","25,441","13,485","6,287","897","50","139,692","139,692","13,363","15,818","20,085","21,897","24,083","23,466","12,736","5,802","2,182","247","13","141,513","141,513","12,665","14,829","18,737","21,007","25,096","23,999","12,705","7,683","4,105","650","37"
"경기도 군포시 군포1동(4141051000)","34,307","34,307","2,547","3,276","5,126","5,040","5,816","6,406","3,648","1,695","647","97","9","18,001","18,001","1,316","1,751","2,793","2,858","3,018","3,337","1,921","762","222","20","3","16,306","16,306","1,231","1,525","2,333","2,182","2,798","3,069","1,727","933","425","77","6"
"경기도 군포시 군포2동(4141052000)","56,756","56,756","6,324","6,811","7,793","8,671","10,122","9,420","4,484","2,118","858","145","10","28,299","28,299","3,302","3,424","4,031","4,333","4,928","4,701","2,264","985","293","36","2","28,457","28,457","3,022","3,387","3,762","4,338","5,194","4,719","2,220","1,133","565","109","8"
"경기도 군포시 산본1동(4141054000)","18,397","18,397","1,110","1,254","2,865","2,886","2,623","3,577","2,247","1,229","521","79","6","9,185","9,185","548","654","1,536","1,618","1,340","1,692","1,081","543","151","22","0","9,212","9,212","562","600","1,329","1,268","1,283","1,885","1,166","686","370","57","6"
"경기도 군포시 산본2동(4141055000)","29,476","29,476","3,056","3,255","4,196","4,355","4,949","5,117","2,618","1,255","575","98","2","14,365","14,365","1,580","1,677","2,148","2,065","2,339","2,458","1,321","536","220","21","0","15,111","15,111","1,476","1,578","2,048","2,290","2,610","2,659","1,297","719","355","77","2"
"경기도 군포시 금정동(4141056000)","19,010","19,010","1,170","1,537","3,018","2,801","3,060","3,740","2,298","991","346","42","7","9,796","9,796","602","797","1,568","1,556","1,641","1,870","1,196","454","98","11","3","9,214","9,214","568","740","1,450","1,245","1,419","1,870","1,102","537","248","31","4"
"경기도 군포시 재궁동(4141057000)","21,411","21,411","1,864","1,894","3,042","4,122","3,288","3,406","2,034","1,139","553","67","2","10,227","10,227","937","977","1,472","2,110","1,548","1,574","965","442","178","23","1","11,184","11,184","927","917","1,570","2,012","1,740","1,832","1,069","697","375","44","1"
"경기도 군포시 오금동(4141058000)","24,343","24,343","2,719","2,729","2,869","4,653","4,461","3,397","1,796","1,140","527","52","0","11,988","11,988","1,382","1,436","1,468","2,310","2,181","1,642","867","490","197","15","0","12,355","12,355","1,337","1,293","1,401","2,343","2,280","1,755","929","650","330","37","0"
"경기도 군포시 수리동(4141059000)","18,655","18,655","1,617","2,015","2,370","2,875","3,186","3,066","1,629","1,166","646","82","3","8,953","8,953","769","1,062","1,160","1,426","1,537","1,490","764","455","262","27","1","9,702","9,702","848","953","1,210","1,449","1,649","1,576","865","711","384","55","2"
"경기도 군포시 궁내동(4141060000)","22,209","22,209","2,298","3,530","2,686","2,495","4,848","3,346","1,486","936","507","76","1","10,817","10,817","1,204","1,789","1,391","1,135","2,243","1,715","739","384","188","29","0","11,392","11,392","1,094","1,741","1,295","1,360","2,605","1,631","747","552","319","47","1"
"경기도 군포시 대야동(4141061000)","10,026","10,026","996","1,051","1,252","1,316","1,837","1,743","1,016","544","244","24","3","5,125","5,125","513","552","692","667","920","894","530","256","89","11","1","4,901","4,901","483","499","560","649","917","849","486","288","155","13","2"
"경기도 군포시 광정동(4141062000)","26,615","26,615","2,327","3,295","3,605","3,690","4,989","4,247","2,185","1,272","863","135","7","12,936","12,936","1,210","1,699","1,826","1,819","2,388","2,093","1,088","495","284","32","2","13,679","13,679","1,117","1,596","1,779","1,871","2,601","2,154","1,097","777","579","103","5"
"경기도 의왕시 (4143000000)","155,767","155,767","13,418","16,077","22,114","21,521","26,273","28,077","16,188","7,954","3,556","548","41","77,736","77,736","6,936","8,217","11,670","11,134","12,890","13,828","8,174","3,595","1,154","128","10","78,031","78,031","6,482","7,860","10,444","10,387","13,383","14,249","8,014","4,359","2,402","420","31"
"경기도 의왕시 고천동(4143051000)","12,567","12,567","975","1,129","1,604","1,804","1,887","2,265","1,719","790","341","52","1","6,333","6,333","504","564","873","967","939","1,089","892","387","105","12","1","6,234","6,234","471","565","731","837","948","1,176","827","403","236","40","0"
