"행정구역","2016년_계_총인구수","2016년_계_연령구간인구수","2016년_계_0~9세","2016년_계_10~19세","2016년_계_20~29세","2016년_계_30~39세","2016년_계_40~49세","2016년_계_50~59세","2016년_계_60~69세","2016년_계_70~79세","2016년_계_80~89세","2016년_계_90~99세","2016년_계_100세 이상","2016년_남_총인구수","2016년_남_연령구간인구수","2016년_남_0~9세","2016년_남_10~19세","2016년_남_20~29세","2016년_남_30~39세","2016년_남_40~49세","2016년_남_50~59세","2016년_남_60~69세","2016년_남_70~79세","2016년_남_80~89세","2016년_남_90~99세","2016년_남_100세 이상","2016년_여_총인구수","2016년_여_연령구간인구수","2016년_여_0~9세","2016년_여_10~19세","2016년_여_20~29세","2016년_여_30~39세","2016년_여_40~49세","2016년_여_50~59세","2016년_여_60~69세","2016년_여_70~79세","2016년_여_80~89세","2016년_여_90~99세","2016년_여_100세 이상"
"경기도 안양시 만안구 박달2동(4117163000)","23,319","23,319","2,311","2,674","3,698","3,628","3,775","4,077","1,913","808","391","42","2","11,691","11,691","1,196","1,399","1,939","1,824","1,809","2,023","1,010","355","123","13","0","11,628","11,628","1,115","1,275","1,759","1,804","1,966","2,054","903","453","268","29","2"
"경기도 안양시 동안구 (4117300000)","345,061","345,061","30,738","42,102","49,837","51,139","63,561","58,141","28,653","13,814","6,162","845","69","170,166","170,166","15,752","21,867","25,862","25,384","30,183","28,692","14,450","5,873","1,886","198","19","174,895","174,895","14,986","20,235","23,975","25,755","33,378","29,449","14,203","7,941","4,276","647","50"
"경기도 안양시 동안구 비산1동(4117351000)","26,600","26,600","2,516","3,140","3,688","3,802","4,707","4,550","2,572","1,099","445","65","16","13,095","13,095","1,299","1,600","1,918","1,888","2,269","2,182","1,295","486","142","14","2","13,505","13,505","1,217","1,540","1,770","1,914","2,438","2,368","1,277","613","303","51","14"
"경기도 안양시 동안구 비산2동(4117352000)","13,917","13,917","1,111","1,568","2,210","1,885","2,332","2,609","1,345","557","240","52","8","6,760","6,760","541","816","1,136","906","1,074","1,268","688","241","75","13","2","7,157","7,157","570","752","1,074","979","1,258","1,341","657","316","165","39","6"
"경기도 안양시 동안구 비산3동(4117353000)","24,058","24,058","1,575","2,539","3,889","3,155","3,914","4,645","2,434","1,207","615","82","3","11,988","11,988","808","1,305","2,139","1,668","1,865","2,266","1,229","510","175","21","2","12,070","12,070","767","1,234","1,750","1,487","2,049","2,379","1,205","697","440","61","1"
"경기도 안양시 동안구 부흥동(4117354000)","18,566","18,566","1,782","2,578","2,367","2,675","3,712","2,784","1,532","697","378","59","2","8,987","8,987","937","1,356","1,222","1,269","1,762","1,308","748","281","87","17","0","9,579","9,579","845","1,222","1,145","1,406","1,950","1,476","784","416","291","42","2"
"경기도 안양시 동안구 달안동(4117354600)","12,111","12,111","1,238","944","1,638","2,904","2,122","1,598","838","527","274","28","0","5,613","5,613","648","488","755","1,436","964","701","367","183","65","6","0","6,498","6,498","590","456","883","1,468","1,158","897","471","344","209","22","0"
"경기도 안양시 동안구 관양1동(4117355000)","39,448","39,448","3,257","3,930","6,336","5,837","6,319","7,147","3,720","1,958","825","112","7","19,448","19,448","1,696","2,030","3,334","3,048","3,011","3,423","1,794","823","259","29","1","20,000","20,000","1,561","1,900","3,002","2,789","3,308","3,724","1,926","1,135","566","83","6"
"경기도 안양시 동안구 관양2동(4117356000)","20,004","20,004","1,718","1,814","2,939","3,530","3,454","3,353","1,777","1,014","365","36","4","10,122","10,122","839","917","1,583","1,882","1,766","1,672","871","456","127","9","0","9,882","9,882","879","897","1,356","1,648","1,688","1,681","906","558","238","27","4"
"경기도 안양시 동안구 부림동(4117356600)","25,704","25,704","2,884","2,804","3,051","5,529","5,177","3,474","1,558","834","351","42","0","12,482","12,482","1,480","1,428","1,473","2,709","2,501","1,660","776","320","126","9","0","13,222","13,222","1,404","1,376","1,578","2,820","2,676","1,814","782","514","225","33","0"
"경기도 안양시 동안구 평촌동(4117357000)","16,454","16,454","1,817","2,193","2,317","2,182","3,318","2,733","1,049","576","241","26","2","8,213","8,213","968","1,127","1,246","1,007","1,550","1,435","543","232","96","8","1","8,241","8,241","849","1,066","1,071","1,175","1,768","1,298","506","344","145","18","1"
"경기도 안양시 동안구 평안동(4117357600)","25,423","25,423","2,973","4,212","2,884","3,690","5,929","3,238","1,356","719","375","43","4","12,552","12,552","1,512","2,236","1,491","1,679","2,850","1,664","711","275","118","12","4","12,871","12,871","1,461","1,976","1,393","2,011","3,079","1,574","645","444","257","31","0"
"경기도 안양시 동안구 귀인동(4117357800)","17,615","17,615","1,588","3,584","2,223","1,498","4,230","2,677","979","549","257","29","1","8,680","8,680","837","1,871","1,117","622","1,934","1,444","519","235","95","6","0","8,935","8,935","751","1,713","1,106","876","2,296","1,233","460","314","162","23","1"
"경기도 안양시 동안구 호계1동(4117358000)","11,852","11,852","800","1,105","1,752","1,827","1,983","2,263","1,299","585","208","27","3","6,144","6,144","434","585","954","1,000","1,042","1,178","643","257","48","2","1","5,708","5,708","366","520","798","827","941","1,085","656","328","160","25","2"
"경기도 안양시 동안구 호계2동(4117359000)","25,913","25,913","2,050","2,719","4,265","3,876","4,074","4,939","2,540","966","416","60","8","12,791","12,791","1,037","1,392","2,188","1,975","1,916","2,390","1,330","434","118","10","1","13,122","13,122","1,013","1,327","2,077","1,901","2,158","2,549","1,210","532","298","50","7"
"경기도 안양시 동안구 호계3동(4117360000)","25,429","25,429","2,109","2,766","4,070","3,715","4,129","4,929","2,384","894","356","74","3","12,790","12,790","1,064","1,412","2,161","1,892","1,996","2,470","1,273","409","94","17","2","12,639","12,639","1,045","1,354","1,909","1,823","2,133","2,459","1,111","485","262","57","1"
"경기도 안양시 동안구 범계동(4117361000)","16,288","16,288","1,363","2,641","2,240","2,005","3,474","2,519","1,004","662","329","49","2","7,918","7,918","693","1,431","1,086","937","1,581","1,297","483","286","111","13","0","8,370","8,370","670","1,210","1,154","1,068","1,893","1,222","521","376","218","36","2"
"경기도 안양시 동안구 신촌동(4117362000)","13,868","13,868","1,078","1,968","2,204","1,708","2,580","2,574","1,124","417","195","20","0","6,837","6,837","525","1,034","1,136","852","1,146","1,283","610","191","57","3","0","7,031","7,031","553","934","1,068","856","1,434","1,291","514","226","138","17","0"
"경기도 안양시 동안구 갈산동(4117363000)","11,811","11,811","879","1,597","1,764","1,321","2,107","2,109","1,142","553","292","41","6","5,746","5,746","434","839","923","614","956","1,051","570","254","93","9","3","6,065","6,065","445","758","841","707","1,151","1,058","572","299","199","32","3"
"경기도 부천시 (4119000000)","851,380","851,380","70,745","87,291","126,300","131,986","144,794","153,297","81,333","37,849","15,529","2,062","194","425,101","425,101","36,210","45,122","65,312","67,741","72,184","75,960","40,889","16,400","4,755","479","49","426,279","426,279","34,535","42,169","60,988","64,245","72,610","77,337","40,444","21,449","10,774","1,583","145"
"경기도 부천시 심곡2동(4119051000)","18,826","18,826","1,002","1,103","3,382","3,870","3,137","3,088","1,904","960","327","41","12","9,836","9,836","502","560","1,671","2,168","1,801","1,599","939","460","123","10","3","8,990","8,990","500","543","1,711","1,702","1,336","1,489","965","500","204","31","9"
"경기도 부천시 심곡1동(4119052000)","13,753","13,753","790","1,059","2,158","2,431","2,224","2,546","1,542","691","272","38","2","7,087","7,087","416","557","1,107","1,392","1,150","1,288","756","332","78","11","0","6,666","6,666","374","502","1,051","1,039","1,074","1,258","786","359","194","27","2"
"경기도 부천시 심곡3동(4119053000)","13,815","13,815","866","1,307","2,224","2,046","2,348","2,748","1,393","609","239","27","8","7,090","7,090","450","713","1,198","1,122","1,190","1,388","697","247","77","5","3","6,725","6,725","416","594","1,026","924","1,158","1,360","696","362","162","22","5"
"경기도 부천시 원미2동(4119054000)","13,970","13,970","874","1,200","2,025","1,902","2,264","2,823","1,748","804","298","29","3","7,028","7,028","428","591","1,094","1,023","1,145","1,404","874","370","90","9","0","6,942","6,942","446","609","931","879","1,119","1,419","874","434","208","20","3"
"경기도 부천시 소사동(4119055000)","9,310","9,310","531","547","1,233","1,477","1,371","1,766","1,372","701","248","58","6","4,546","4,546","287","264","645","806","696","807","647","312","69","13","0","4,764","4,764","244","283","588","671","675","959","725","389","179","45","6"
"경기도 부천시 원미1동(4119056000)","18,042","18,042","1,291","1,809","2,673","2,567","3,058","3,473","1,966","838","311","49","7","9,207","9,207","675","963","1,385","1,376","1,600","1,718","987","378","107","14","4","8,835","8,835","616","846","1,288","1,191","1,458","1,755","979","460","204","35","3"
"경기도 부천시 역곡1동(4119057000)","19,736","19,736","1,887","1,816","2,534","3,375","3,240","3,213","2,147","1,024","435","59","6","9,738","9,738","946","906","1,278","1,706","1,687","1,532","1,068","460","139","16","0","9,998","9,998","941","910","1,256","1,669","1,553","1,681","1,079","564","296","43","6"
"경기도 부천시 역곡2동(4119058000)","20,417","20,417","1,820","1,692","3,082","3,677","3,287","3,269","2,103","983","429","66","9","10,077","10,077","907","889","1,596","1,874","1,694","1,526","998","417","160","13","3","10,340","10,340","913","803","1,486","1,803","1,593","1,743","1,105","566","269","53","6"
"경기도 부천시 춘의동(4119059000)","14,953","14,953","1,089","1,217","2,195","2,560","2,250","2,866","1,632","779","318","44","3","7,561","7,561","570","640","1,121","1,405","1,188","1,462","787","306","73","7","2","7,392","7,392","519","577","1,074","1,155","1,062","1,404","845","473","245","37","1"
"경기도 부천시 도당동(4119060000)","24,589","24,589","1,741","2,792","3,799","3,274","4,548","4,837","2,156","1,041","358","41","2","12,692","12,692","906","1,486","2,029","1,731","2,343","2,548","1,127","406","108","8","0","11,897","11,897","835","1,306","1,770","1,543","2,205","2,289","1,029","635","250","33","2"
"경기도 부천시 중동(4119061000)","25,134","25,134","2,247","2,650","3,837","3,571","4,385","4,670","2,321","979","422","45","7","12,357","12,357","1,121","1,396","1,968","1,772","2,104","2,242","1,193","431","122","7","1","12,777","12,777","1,126","1,254","1,869","1,799","2,281","2,428","1,128","548","300","38","6"
"경기도 부천시 상동(4119062000)","20,433","20,433","1,356","2,143","3,384","2,678","3,209","4,052","2,127","992","420","65","7","10,159","10,159","700","1,138","1,717","1,343","1,563","1,991","1,148","411","132","13","3","10,274","10,274","656","1,005","1,667","1,335","1,646","2,061","979","581","288","52","4"
"경기도 부천시 상1동(4119063000)","25,974","25,974","2,842","2,636","3,516","4,957","4,539","4,055","2,177","880","327","45","0","12,792","12,792","1,486","1,351","1,749","2,441","2,234","1,885","1,146","376","111","13","0","13,182","13,182","1,356","1,285","1,767","2,516","2,305","2,170","1,031","504","216","32","0"
"경기도 부천시 중4동(4119064000)","20,617","20,617","1,869","2,113","3,050","3,861","3,352","3,466","1,710","758","380","55","3","9,852","9,852","937","1,079","1,484","1,930","1,543","1,646","800","315","105","13","0","10,765","10,765","932","1,034","1,566","1,931","1,809","1,820","910","443","275","42","3"
"경기도 부천시 약대동(4119065000)","19,061","19,061","1,880","1,833","2,967","3,317","3,078","3,524","1,589","590","250","27","6","9,606","9,606","968","931","1,551","1,683","1,540","1,747","847","256","73","8","2","9,455","9,455","912","902","1,416","1,634","1,538","1,777","742","334","177","19","4"
"경기도 부천시 중1동(4119066000)","35,018","35,018","3,049","3,717","5,769","6,177","6,253","6,005","2,511","992","483","61","1","17,026","17,026","1,566","1,890","2,824","2,979","2,962","2,892","1,347","416","134","16","0","17,992","17,992","1,483","1,827","2,945","3,198","3,291","3,113","1,164","576","349","45","1"
"경기도 부천시 중2동(4119067000)","33,345","33,345","2,787","3,737","5,432","4,932","5,374","6,274","3,071","1,104","553","80","1","16,290","16,290","1,470","1,885","2,745","2,383","2,530","2,953","1,650","493","161","20","0","17,055","17,055","1,317","1,852","2,687","2,549","2,844","3,321","1,421","611","392","60","1"
"경기도 부천시 중3동(4119068000)","25,957","25,957","2,416","2,668","3,903","4,511","4,038","4,607","2,145","1,058","540","71","0","12,496","12,496","1,200","1,359","1,944","2,205","1,893","2,223","1,069","455","134","14","0","13,461","13,461","1,216","1,309","1,959","2,306","2,145","2,384","1,076","603","406","57","0"
"경기도 부천시 상2동(4119069000)","32,155","32,155","3,981","4,485","4,365","5,326","6,129","4,982","1,753","743","341","48","2","15,803","15,803","1,998","2,350","2,202","2,494","2,873","2,600","891","290","94","9","2","16,352","16,352","1,983","2,135","2,163","2,832","3,256","2,382","862","453","247","39","0"
"경기도 부천시 상3동(4119070000)","33,485","33,485","3,353","5,054","5,085","4,114","6,872","5,999","1,878","728","345","56","1","16,665","16,665","1,721","2,583","2,679","1,852","3,214","3,178","1,025","310","93","10","0","16,820","16,820","1,632","2,471","2,406","2,262","3,658","2,821","853","418","252","46","1"
"경기도 부천시 심곡본동(4119071000)","18,350","18,350","1,226","1,408","2,551","2,893","2,972","3,231","2,364","1,192","441","67","5","9,150","9,150","658","714","1,326","1,543","1,534","1,520","1,129","565","145","15","1","9,200","9,200","568","694","1,225","1,350","1,438","1,711","1,235","627","296","52","4"
"경기도 부천시 심곡본1동(4119072000)","18,806","18,806","1,082","1,536","2,825","2,925","3,017","3,585","2,261","1,106","416","42","11","9,423","9,423","545","780","1,459","1,621","1,537","1,742","1,078","498","152","8","3","9,383","9,383","537","756","1,366","1,304","1,480","1,843","1,183","608","264","34","8"
"경기도 부천시 송내1동(4119073000)","23,974","23,974","1,952","2,154","3,660","3,888","3,718","4,371","2,590","1,148","427","60","6","11,915","11,915","1,001","1,125","1,906","2,000","1,829","2,070","1,307","517","145","14","1","12,059","12,059","951","1,029","1,754","1,888","1,889","2,301","1,283","631","282","46","5"
"경기도 부천시 송내2동(4119074000)","28,256","28,256","2,549","2,955","4,138","4,412","4,801","4,933","2,705","1,211","488","60","4","14,034","14,034","1,318","1,561","2,172","2,238","2,354","2,364","1,324","538","143","20","2","14,222","14,222","1,231","1,394","1,966","2,174","2,447","2,569","1,381","673","345","40","2"
"경기도 부천시 소사본동(4119075000)","24,798","24,798","1,624","1,900","3,679","3,720","3,671","4,805","3,224","1,528","551","87","9","12,497","12,497","823","976","1,906","2,010","1,896","2,361","1,601","725","177","19","3","12,301","12,301","801","924","1,773","1,710","1,775","2,444","1,623","803","374","68","6"
"경기도 부천시 소사본3동(4119076000)","33,246","33,246","2,850","3,622","4,825","4,755","5,319","6,270","3,493","1,432","589","86","5","16,359","16,359","1,409","1,840","2,555","2,366","2,558","3,082","1,705","663","162","19","0","16,887","16,887","1,441","1,782","2,270","2,389","2,761","3,188","1,788","769","427","67","5"
"경기도 부천시 괴안동(4119077000)","22,100","22,100","1,728","2,295","3,237","3,239","3,714","3,909","2,194","1,132","566","80","6","10,887","10,887","875","1,170","1,698","1,666","1,818","1,925","1,079","450","178","25","3","11,213","11,213","853","1,125","1,539","1,573","1,896","1,984","1,115","682","388","55","3"
"경기도 부천시 범박동(4119078000)","34,036","34,036","4,556","3,826","3,930","6,020","5,797","4,965","3,024","1,318","497","93","10","16,906","16,906","2,332","1,953","2,014","2,889","2,915","2,431","1,603","608","137","23","1","17,130","17,130","2,224","1,873","1,916","3,131","2,882","2,534","1,421","710","360","70","9"
"경기도 부천시 역곡3동(4119079000)","25,762","25,762","1,982","2,178","3,638","4,368","4,060","4,403","2,868","1,527","663","67","8","12,694","12,694","986","1,121","1,852","2,282","2,077","2,106","1,337","683","224","23","3","13,068","13,068","996","1,057","1,786","2,086","1,983","2,297","1,531","844","439","44","5"
"경기도 부천시 성곡동(4119080000)","44,495","44,495","3,304","5,228","6,555","5,658","8,007","8,501","4,051","2,135","933","114","9","22,454","22,454","1,701","2,683","3,517","2,943","4,009","4,346","2,058","884","286","25","2","22,041","22,041","1,603","2,545","3,038","2,715","3,998","4,155","1,993","1,251","647","89","7"
"경기도 부천시 고강본동(4119081000)","30,696","30,696","2,055","3,425","4,201","4,188","5,658","5,466","3,141","1,833","648","71","10","15,500","15,500","1,064","1,786","2,209","2,272","2,917","2,751","1,504","767","210","18","2","15,196","15,196","991","1,639","1,992","1,916","2,741","2,715","1,637","1,066","438","53","8"
"경기도 부천시 고강1동(4119082000)","16,389","16,389","1,120","1,677","2,509","2,147","2,980","3,120","1,563","881","355","35","2","8,192","8,192","546","871","1,327","1,139","1,502","1,577","758","348","115","8","1","8,197","8,197","574","806","1,182","1,008","1,478","1,543","805","533","240","27","1"
"경기도 부천시 오정동(4119083000)","23,479","23,479","2,232","2,286","3,380","3,836","3,911","4,202","2,278","946","363","38","7","12,132","12,132","1,176","1,229","1,790","2,093","2,009","2,125","1,178","421","100","10","1","11,347","11,347","1,056","1,057","1,590","1,743","1,902","2,077","1,100","525","263","28","6"
"경기도 부천시 원종1동(4119084000)","24,189","24,189","1,724","2,488","3,706","3,253","4,161","4,648","2,436","1,225","489","55","4","12,206","12,206","902","1,292","1,972","1,709","2,062","2,344","1,250","507","156","10","2","11,983","11,983","822","1,196","1,734","1,544","2,099","2,304","1,186","718","333","45","2"
"경기도 부천시 원종2동(4119085000)","24,613","24,613","1,835","2,939","3,842","3,257","4,611","4,552","1,904","1,121","489","60","3","12,318","12,318","937","1,520","1,999","1,716","2,281","2,350","946","421","141","7","0","12,295","12,295","898","1,419","1,843","1,541","2,330","2,202","958","700","348","53","3"
"경기도 부천시 신흥동(4119086000)","19,601","19,601","1,255","1,796","3,011","2,804","3,441","4,073","1,992","860","318","42","9","10,526","10,526","683","970","1,623","1,569","1,936","2,237","1,036","364","101","6","1","9,075","9,075","572","826","1,388","1,235","1,505","1,836","956","496","217","36","8"
"경기도 광명시 (4121000000)","339,484","339,484","32,762","38,030","43,374","53,942","61,437","53,681","32,443","16,504","6,360","828","123","168,241","168,241","16,759","19,731","22,688","26,821","30,767","26,497","15,693","7,085","1,983","188","29","171,243","171,243","16,003","18,299","20,686","27,121","30,670","27,184","16,750","9,419","4,377","640","94"
"경기도 광명시 광명1동(4121051000)","14,386","14,386","943","1,432","2,062","2,126","2,364","2,451","1,668","948","351","38","3","7,219","7,219","500","780","1,131","1,144","1,170","1,183","787","376","140","7","1","7,167","7,167","443","652","931","982","1,194","1,268","881","572","211","31","2"
"경기도 광명시 광명2동(4121052000)","11,237","11,237","660","1,009","1,559","1,628","1,803","2,054","1,425","798","269","29","3","5,516","5,516","320","510","802","874","916","993","638","362","90","11","0","5,721","5,721","340","499","757","754","887","1,061","787","436","179","18","3"
"경기도 광명시 광명3동(4121054000)","10,346","10,346","554","791","1,471","1,571","1,639","1,924","1,366","757","233","33","7","5,038","5,038","282","408","755","819","815","931","606","327","83","9","3","5,308","5,308","272","383","716","752","824","993","760","430","150","24","4"
"경기도 광명시 광명4동(4121055000)","15,145","15,145","1,041","1,169","2,162","2,550","2,333","2,610","1,946","974","288","55","17","7,411","7,411","538","588","1,118","1,305","1,147","1,249","926","427","98","10","5","7,734","7,734","503","581","1,044","1,245","1,186","1,361","1,020","547","190","45","12"
"경기도 광명시 광명5동(4121056000)","15,733","15,733","1,357","1,614","1,884","2,589","2,762","2,517","1,712","922","332","35","9","7,819","7,819","660","858","1,012","1,339","1,420","1,214","825","393","90","6","2","7,914","7,914","697","756","872","1,250","1,342","1,303","887","529","242","29","7"
"경기도 광명시 광명6동(4121057000)","15,516","15,516","1,475","1,580","2,032","2,398","2,655","2,627","1,614","796","297","35","7","7,691","7,691","735","788","1,054","1,187","1,355","1,298","810","359","92","12","1","7,825","7,825","740","792","978","1,211","1,300","1,329","804","437","205","23","6"
"경기도 광명시 광명7동(4121058000)","24,095","24,095","1,771","2,529","3,456","3,610","3,909","4,206","2,764","1,318","461","67","4","12,134","12,134","885","1,323","1,850","1,906","1,995","2,034","1,370","604","153","14","0","11,961","11,961","886","1,206","1,606","1,704","1,914","2,172","1,394","714","308","53","4"
"경기도 광명시 철산1동(4121059000)","13,979","13,979","1,517","1,818","1,773","2,196","2,762","2,098","1,057","519","207","31","1","6,906","6,906","770","921","931","1,056","1,352","1,059","510","232","69","6","0","7,073","7,073","747","897","842","1,140","1,410","1,039","547","287","138","25","1"
"경기도 광명시 철산2동(4121060000)","16,510","16,510","1,037","1,658","2,587","2,653","2,817","3,066","1,573","785","297","35","2","8,392","8,392","545","887","1,332","1,411","1,400","1,592","777","354","82","11","1","8,118","8,118","492","771","1,255","1,242","1,417","1,474","796","431","215","24","1"
"경기도 광명시 철산3동(4121061000)","37,804","37,804","3,987","5,027","4,971","5,489","7,232","5,962","3,077","1,361","616","73","9","18,649","18,649","2,044","2,620","2,568","2,534","3,531","2,937","1,571","614","209","19","2","19,155","19,155","1,943","2,407","2,403","2,955","3,701","3,025","1,506","747","407","54","7"
"경기도 광명시 철산4동(4121062000)","14,770","14,770","1,521","1,433","1,908","2,875","2,620","2,132","1,395","667","195","23","1","7,412","7,412","770","779","990","1,465","1,347","1,042","674","278","63","4","0","7,358","7,358","751","654","918","1,410","1,273","1,090","721","389","132","19","1"
"경기도 광명시 하안1동(4121063100)","28,062","28,062","3,440","3,507","3,279","4,198","5,529","4,338","2,241","1,021","434","69","6","14,053","14,053","1,787","1,793","1,778","1,960","2,820","2,203","1,143","432","126","10","1","14,009","14,009","1,653","1,714","1,501","2,238","2,709","2,135","1,098","589","308","59","5"
"경기도 광명시 하안2동(4121063200)","15,931","15,931","1,710","1,659","1,756","3,415","3,049","1,992","1,202","711","381","47","9","7,657","7,657","863","841","838","1,741","1,523","930","545","272","94","8","2","8,274","8,274","847","818","918","1,674","1,526","1,062","657","439","287","39","7"
"경기도 광명시 하안3동(4121063300)","23,079","23,079","2,384","2,579","2,597","3,957","4,281","3,232","2,125","1,263","573","82","6","11,033","11,033","1,228","1,348","1,256","1,983","2,077","1,582","931","455","157","16","0","12,046","12,046","1,156","1,231","1,341","1,974","2,204","1,650","1,194","808","416","66","6"
"경기도 광명시 하안4동(4121063400)","14,159","14,159","1,651","2,059","1,584","2,480","3,078","1,825","796","467","195","23","1","6,890","6,890","851","1,058","786","1,181","1,493","916","381","170","47","7","0","7,269","7,269","800","1,001","798","1,299","1,585","909","415","297","148","16","1"
"경기도 광명시 소하1동(4121064000)","32,579","32,579","4,122","4,297","3,625","4,737","6,412","4,777","2,780","1,249","502","63","15","16,087","16,087","2,124","2,237","1,916","2,163","3,187","2,362","1,370","572","137","16","3","16,492","16,492","1,998","2,060","1,709","2,574","3,225","2,415","1,410","677","365","47","12"
"경기도 광명시 소하2동(4121065000)","33,726","33,726","3,499","3,721","4,422","5,195","5,912","5,328","3,288","1,678","600","71","12","17,018","17,018","1,809","1,911","2,429","2,600","3,062","2,671","1,589","725","200","17","5","16,708","16,708","1,690","1,810","1,993","2,595","2,850","2,657","1,699","953","400","54","7"
"경기도 광명시 학온동(4121066000)","2,427","2,427","93","148","246","275","280","542","414","270","129","19","11","1,316","1,316","48","81","142","153","157","301","240","133","53","5","3","1,111","1,111","45","67","104","122","123","241","174","137","76","14","8"
"경기도 평택시 (4122000000)","470,832","470,832","47,972","54,052","60,850","73,195","85,492","72,777","39,535","25,138","10,277","1,341","203","240,345","240,345","24,548","28,068","32,690","38,683","44,439","38,264","19,009","10,723","3,491","370","60","230,487","230,487","23,424","25,984","28,160","34,512","41,053","34,513","20,526","14,415","6,786","971","143"
"경기도 평택시 팽성읍(4122025000)","29,075","29,075","2,071","2,166","3,178","3,662","4,647","5,479","3,789","2,741","1,157","144","41","14,754","14,754","1,052","1,137","1,812","2,032","2,579","2,796","1,734","1,123","426","48","15","14,321","14,321","1,019","1,029","1,366","1,630","2,068","2,683","2,055","1,618","731","96","26"
"경기도 평택시 안중읍(4122025300)","41,182","41,182","4,980","6,389","4,556","6,203","8,713","5,180","2,599","1,719","720","111","12","20,795","20,795","2,445","3,262","2,451","3,082","4,503","2,848","1,226","721","227","28","2","20,387","20,387","2,535","3,127","2,105","3,121","4,210","2,332","1,373","998","493","83","10"
"경기도 평택시 포승읍(4122025600)","26,149","26,149","3,013","2,323","3,250","5,250","4,806","3,643","2,034","1,221","536","66","7","15,113","15,113","1,568","1,247","1,976","3,257","3,042","2,176","1,084","564","178","21","0","11,036","11,036","1,445","1,076","1,274","1,993","1,764","1,467","950","657","358","45","7"
"경기도 평택시 청북읍(4122025900)","24,903","24,903","4,695","2,282","2,120","6,106","3,884","2,607","1,684","973","465","83","4","13,067","13,067","2,459","1,154","1,177","3,144","2,284","1,385","844","453","145","22","0","11,836","11,836","2,236","1,128","943","2,962","1,600","1,222","840","520","320","61","4"
"경기도 평택시 진위면(4122031000)","12,570","12,570","910","1,082","1,707","1,812","2,001","2,203","1,481","940","391","37","6","6,655","6,655","466","552","952","1,054","1,093","1,208","742","452","128","7","1","5,915","5,915","444","530","755","758","908","995","739","488","263","30","5"
"경기도 평택시 서탄면(4122032000)","4,141","4,141","217","278","458","507","558","812","625","459","204","22","1","2,225","2,225","102","162","244","317","340","469","316","200","72","3","0","1,916","1,916","115","116","214","190","218","343","309","259","132","19","1"
"경기도 평택시 고덕면(4122033000)","11,638","11,638","1,206","1,126","1,447","1,711","1,906","1,874","1,200","796","319","49","4","6,067","6,067","610","594","819","920","1,028","1,017","618","353","95","12","1","5,571","5,571","596","532","628","791","878","857","582","443","224","37","3"
"경기도 평택시 오성면(4122034000)","7,186","7,186","460","651","833","731","1,041","1,409","926","735","356","42","2","3,747","3,747","230","339","465","418","586","781","460","320","124","24","0","3,439","3,439","230","312","368","313","455","628","466","415","232","18","2"
"경기도 평택시 현덕면(4122037000)","6,091","6,091","273","434","583","601","788","1,148","1,086","761","369","46","2","3,210","3,210","138","223","347","367","487","644","548","328","117","11","0","2,881","2,881","135","211","236","234","301","504","538","433","252","35","2"
"경기도 평택시 중앙동(4122051000)","46,054","46,054","4,634","6,536","6,250","6,195","9,091","7,218","3,226","1,984","808","99","13","23,021","23,021","2,373","3,340","3,354","3,099","4,465","3,744","1,554","798","260","29","5","23,033","23,033","2,261","3,196","2,896","3,096","4,626","3,474","1,672","1,186","548","70","8"
"경기도 평택시 서정동(4122052000)","30,502","30,502","2,378","3,358","4,523","4,341","5,495","5,156","2,736","1,789","632","77","17","15,275","15,275","1,238","1,761","2,385","2,303","2,740","2,592","1,236","762","222","28","8","15,227","15,227","1,140","1,597","2,138","2,038","2,755","2,564","1,500","1,027","410","49","9"
"경기도 평택시 송탄동(4122053500)","15,767","15,767","2,088","1,790","1,774","2,670","3,045","2,420","1,045","607","279","42","7","8,180","8,180","1,069","916","928","1,355","1,640","1,347","541","288","84","10","2","7,587","7,587","1,019","874","846","1,315","1,405","1,073","504","319","195","32","5"
"경기도 평택시 지산동(4122055000)","11,326","11,326","947","1,102","1,861","2,066","1,981","1,580","965","597","202","22","3","5,795","5,795","473","566","1,008","1,158","1,017","805","452","245","68","2","1","5,531","5,531","474","536","853","908","964","775","513","352","134","20","2"
"경기도 평택시 송북동(4122056000)","23,210","23,210","2,179","2,634","3,201","3,304","4,119","3,958","2,006","1,208","516","77","8","11,507","11,507","1,082","1,403","1,649","1,638","2,075","2,018","967","478","168","26","3","11,703","11,703","1,097","1,231","1,552","1,666","2,044","1,940","1,039","730","348","51","5"
"경기도 평택시 신장1동(4122057000)","6,579","6,579","651","490","803","1,139","1,036","1,046","716","475","188","27","8","3,152","3,152","326","251","414","599","562","478","275","171","66","6","4","3,427","3,427","325","239","389","540","474","568","441","304","122","21","4"
"경기도 평택시 신장2동(4122058000)","6,617","6,617","294","493","794","733","1,021","1,288","924","728","284","40","18","3,238","3,238","149","244","429","380","579","653","407","284","96","10","7","3,379","3,379","145","249","365","353","442","635","517","444","188","30","11"
"경기도 평택시 신평동(4122059000)","24,537","24,537","1,604","2,592","3,920","3,403","4,288","4,326","2,365","1,439","533","56","11","12,227","12,227","817","1,373","2,024","1,822","2,050","2,191","1,134","605","194","13","4","12,310","12,310","787","1,219","1,896","1,581","2,238","2,135","1,231","834","339","43","7"
