년도,시군구,총인구수,노인수,노인비율
2018,경남 통영시,133720.0,22844,17.08345797
2018,경남 사천시,113888.0,22641,19.8800576
2018,경남 김해시,533672.0,53753,10.07229159
2018,경남 밀양시,106744.0,27561,25.8197182
2018,경남 거제시,250516.0,23456,9.363074614
2018,경남 양산시,348639.0,41664,11.95047026
2018,경남 의령군,27667.0,9584,34.6405465
2018,경남 함안군,67025.0,14825,22.11861246
2018,경남 창녕군,63396.0,18034,28.44658969
2018,경남 고성군,53243.0,15158,28.46947017
2018,경남 남해군,43990.0,15910,36.16731075
2018,경남 하동군,47533.0,14849,31.2393495
2018,경남 산청군,35952.0,12091,33.63095238
2018,경남 함양군,40044.0,12620,31.51533313
2018,경남 거창군,62455.0,16214,25.96109199
2018,경남 합천군,45916.0,17088,37.21578535
2018,제주특별자치도,667191.0,96207,14.4197089
2018,제주 제주시,485946.0,63813,13.13170599
2018,제주 서귀포시,181245.0,32394,17.87304477
2018,대구 군위군,23919.0,8983,37.55591789
2018,인천 미추홀구,416542.0,62833,15.08443326
2019,서울 종로구,151290.0,27318,18.05671227
2019,서울 중구,126171.0,22974,18.20862163
2019,서울 용산구,228670.0,38346,16.76914331
2019,서울 성동구,300889.0,43796,14.55553377
2019,서울 광진구,351350.0,47681,13.57079835
2019,서울 동대문구,346194.0,59170,17.09157293
2019,서울 중랑구,397015.0,65065,16.38854955
2019,서울 성북구,442650.0,70699,15.97176098
2019,서울 강북구,313954.0,60474,19.2620575
2019,서울 도봉구,333362.0,58664,17.5976866
2019,서울 노원구,532905.0,80854,15.17231026
2019,서울 은평구,480032.0,80567,16.78367276
2019,서울 서대문구,309397.0,51645,16.69214634
2019,서울 마포구,374035.0,52104,13.93024717
2019,서울 양천구,458165.0,61147,13.34606528
2019,서울 강서구,591796.0,83839,14.16687507
2019,서울 구로구,406664.0,64932,15.96698995
2019,서울 금천구,232810.0,37196,15.97697693
2019,서울 영등포구,367678.0,56957,15.49100028
2019,서울 동작구,395963.0,61994,15.65651336
2019,서울 관악구,500094.0,74787,14.95458854
2019,서울 서초구,430826.0,57036,13.23875532
2019,서울 강남구,545169.0,70896,13.00440781
2019,서울 송파구,675961.0,87182,12.89748965
2019,서울 강동구,436067.0,63341,14.52552016
2019,부산 중구,41910.0,10744,25.63588642
2019,부산 서구,108229.0,26069,24.08688984
2019,부산 동구,88165.0,22257,25.24471162
2019,부산 영도구,116711.0,30116,25.8039088
2019,부산 부산진구,357880.0,67133,18.75852241
2019,부산 동래구,271247.0,46863,17.27687311
2019,부산 남구,274480.0,51717,18.84180997
2019,부산 북구,291132.0,45908,15.76879216
2019,부산 해운대구,406102.0,66218,16.3057557
2019,부산 사하구,321004.0,55964,17.43405067
2019,부산 금정구,239062.0,46642,19.51041989
2019,부산 강서구,129566.0,15183,11.71835204
2019,부산 연제구,209395.0,37891,18.09546551
2019,부산 수영구,176148.0,35661,20.24490769
2019,부산 사상구,218094.0,36409,16.69417774
2019,부산 기장군,164716.0,25348,15.38891182
2019,대구 중구,77421.0,15597,20.1456969
2019,대구 동구,345469.0,64014,18.5295931
2019,대구 서구,175277.0,36752,20.96795358
2019,대구 남구,148113.0,32987,22.27150892
2019,대구 북구,437710.0,60120,13.73512143
2019,대구 수성구,428614.0,63474,14.80912896
2019,대구 달서구,568887.0,75775,13.31986844
2019,대구 달성군,256540.0,30558,11.91159273
2019,인천 중구,135135.0,19076,14.11625412
2019,인천 동구,64427.0,13751,21.3435361
2019,인천 연수구,366550.0,34346,9.370072296
2019,인천 남동구,532704.0,66423,12.46902595
2019,인천 부평구,511577.0,69549,13.59502089
2019,인천 계양구,303471.0,35043,11.54739662
2019,인천 서구,544556.0,53691,9.859592035
2019,인천 강화군,69178.0,21902,31.66035445
2019,인천 옹진군,20566.0,5125,24.91977049
2019,광주 동구,98585.0,21138,21.44139575
2019,광주 서구,300975.0,40246,13.37187474
2019,광주 남구,218060.0,36162,16.58350913
2019,광주 북구,433533.0,61446,14.17331553
2019,광주 광산구,405315.0,36487,9.002134143
2019,대전 동구,226771.0,40621,17.91278426
2019,대전 중구,240473.0,43648,18.15089428
2019,대전 서구,481222.0,57201,11.88661366
2019,대전 유성구,349373.0,31182,8.925131593
2019,대전 대덕구,177031.0,26039,14.70872333
2019,울산 중구,223581.0,31023,13.87550821
2019,울산 남구,323819.0,36318,11.21552472
2019,울산 동구,159656.0,18189,11.39261913
2019,울산 북구,217796.0,16449,7.552480303
2019,울산 울주군,223167.0,30586,13.70543136
2019,경기 수원시,1194465.0,123647,10.35166372
2019,경기 수원시 장안구,278377.0,34579,12.42164403
2019,경기 수원시 권선구,371754.0,38769,10.42867057
2019,경기 수원시 팔달구,175866.0,25354,14.41665814
2019,경기 수원시 영통구,368468.0,24945,6.769923033
2019,경기 성남시,942724.0,125807,13.34505115
2019,경기 성남시 수정구,234678.0,35669,15.19912391
2019,경기 성남시 중원구,220041.0,32521,14.77951836
2019,경기 성남시 분당구,488005.0,57617,11.80664133
2019,경기 의정부시,451868.0,65272,14.44492639
2019,경기 안양시,567044.0,71643,12.63446928
2019,경기 안양시 만안구,244235.0,36017,14.74686265
2019,경기 안양시 동안구,322809.0,35626,11.03624744
2019,경기 부천시,829996.0,104089,12.54090381
2019,경기 광명시,316552.0,41397,13.07747226
2019,경기 평택시,513027.0,61910,12.06759098
2019,경기 동두천시,94768.0,18344,19.35674489
2019,경기 안산시,650918.0,66438,10.20681561
2019,경기 안산시 상록구,344613.0,37004,10.73784216
2019,경기 안산시 단원구,306305.0,29434,9.609376275
2019,경기 고양시,1066351.0,135272,12.68550412
2019,경기 고양시 덕양구,466157.0,64799,13.90068153
2019,경기 고양시 일산동구,297671.0,35110,11.79490108
2019,경기 고양시 일산서구,302523.0,35363,11.68935916
2019,경기 과천시,58289.0,8084,13.86882602
2019,경기 구리시,199265.0,25159,12.62590018
2019,경기 남양주시,701830.0,93007,13.25206959
2019,경기 오산시,226379.0,20257,8.94826817
2019,경기 시흥시,473682.0,41403,8.740674123
2019,경기 군포시,275852.0,33726,12.22612125
2019,경기 의왕시,161153.0,20823,12.92126116
2019,경기 하남시,272455.0,33597,12.33121066
2019,경기 용인시,1059609.0,133817,12.62890368
2019,경기 용인시 처인구,253896.0,35172,13.85291615
2019,경기 용인시 기흥구,436679.0,52782,12.08713952
2019,경기 용인시 수지구,369034.0,45863,12.42785218
2019,경기 파주시,454040.0,60663,13.36071712
2019,경기 이천시,215834.0,29245,13.5497651
2019,경기 안성시,183405.0,30729,16.75472315
2019,경기 김포시,437221.0,52278,11.95688222
2019,경기 화성시,815396.0,69434,8.515371672
2019,경기 광주시,372654.0,46344,12.43620087
2019,경기 양주시,222314.0,33412,15.02919294
2019,경기 포천시,148379.0,27615,18.61112422
2019,경기 여주시,111083.0,23068,20.76645391
2019,경기 연천군,43824.0,10990,25.07758306
2019,경기 가평군,62415.0,15423,24.71040615
2019,경기 양평군,116874.0,28448,24.34074302
2019,강원 춘천시,281291.0,47645,16.93797526
2019,강원 원주시,349215.0,49983,14.31295907
2019,강원 강릉시,213442.0,43113,20.19892992
2019,강원 동해시,90522.0,17338,19.15335499
2019,강원 태백시,43866.0,10324,23.53531209
2019,강원 속초시,81786.0,14816,18.1155699
2019,강원 삼척시,67228.0,16004,23.80555721
2019,강원 홍천군,69150.0,17173,24.83441793
2019,강원 횡성군,46575.0,12989,27.88835212
2019,강원 영월군,39127.0,11024,28.17491758
2019,강원 평창군,42106.0,11200,26.59953451
2019,강원 정선군,37271.0,9837,26.39317432
2019,강원 철원군,45584.0,9830,21.56458406
2019,강원 화천군,24917.0,5319,21.34687161
2019,강원 양구군,22764.0,4493,19.73730452
2019,강원 인제군,31672.0,6194,19.55670624
2019,강원 고성군,27260.0,7659,28.09611152
2019,강원 양양군,27726.0,7945,28.65541369
2019,충청 청주시,839566.0,106373,12.66999855
2019,충청 충주시,210737.0,39811,18.89131951
2019,충청 제천시,134617.0,27790,20.64375227
2019,충청 보은군,32949.0,10909,33.10874382
2019,충청 옥천군,51023.0,14557,28.53027066
2019,충청 영동군,48738.0,14601,29.95814354
2019,충청 증평군,37392.0,6143,16.42864784
2019,충청 진천군,81084.0,13002,16.03522273
2019,충청 괴산군,39163.0,12527,31.9868243
2019,충청 음성군,94982.0,19067,20.07432987
2019,충청 단양군,29756.0,8645,29.05296411
2019,충남 천안시,652258.0,67177,10.29914543
2019,충남 천안시 동남구,259411.0,34905,13.45548184
2019,충남 천안시 서북구,392847.0,32272,8.214903003
2019,충남 공주시,106474.0,26448,24.83986701
2019,충남 보령시,101114.0,24988,24.71270052
2019,충남 아산시,314395.0,40045,12.73716185
2019,충남 서산시,174690.0,31101,17.8035377
2019,충남 논산시,118842.0,30106,25.3327948
2019,충남 계룡시,42971.0,4764,11.08654674
2019,충남 당진시,167042.0,29933,17.91944541
2019,충남 금산군,52257.0,15613,29.87733701
2019,충남 부여군,66740.0,22051,33.04015583
2019,충남 서천군,52805.0,18417,34.87737904
2019,충남 청양군,31717.0,10762,33.9313302
2019,충남 홍성군,100423.0,22991,22.89415771
2019,충남 예산군,79238.0,23711,29.92377395
2019,충남 태안군,62743.0,18567,29.59214574
2019,전북 전주시,654394.0,93161,14.23622466
2019,전북 전주시 완산구,338839.0,50917,15.02690068
2019,전북 전주시 덕진구,315555.0,42244,13.38720667
2019,전북 군산시,270131.0,48059,17.7909977
2019,전북 익산시,287771.0,53525,18.59985892
2019,전북 정읍시,110541.0,29490,26.67788422
2019,전북 남원시,81441.0,22050,27.0748149
2019,전북 김제시,83895.0,25650,30.5739317
2019,전북 완주군,92220.0,20438,22.16222078
2019,전북 진안군,25697.0,8613,33.51753123
2019,전북 무주군,24303.0,7891,32.46924248
2019,전북 장수군,22441.0,7304,32.54756918
2019,전북 임실군,28902.0,9830,34.01148709
2019,전북 순창군,28382.0,9312,32.80952717
2019,전북 고창군,55504.0,18370,33.09671375
2019,전북 부안군,53295.0,16983,31.86602871
2019,전남 목포시,229861.0,36087,15.69948795
2019,전남 여수시,282786.0,51995,18.38669524
2019,전남 순천시,279598.0,42273,15.11920686
2019,전남 나주시,114664.0,25257,22.02696574
2019,전남 광양시,156750.0,19300,12.31259968
2019,전남 담양군,46535.0,13960,29.99892554
2019,전남 곡성군,28887.0,10084,34.90843632
2019,전남 구례군,26563.0,8676,32.66197342
2019,전남 고흥군,64913.0,25806,39.75474866
2019,전남 보성군,41420.0,15429,37.25012071
2019,전남 화순군,62737.0,16286,25.95916285
2019,전남 장흥군,38563.0,12720,32.98498561
2019,전남 강진군,35286.0,11883,33.67624554
2019,전남 해남군,70354.0,21957,31.2093129
2019,전남 영암군,54593.0,14074,25.77986189
2019,전남 무안군,81105.0,16858,20.78540164
2019,전남 함평군,32861.0,11564,35.19065153
2019,전남 영광군,53852.0,15194,28.2143653
2019,전남 장성군,45739.0,13067,28.56861759
2019,전남 완도군,50689.0,15921,31.40918148
2019,전남 진도군,30715.0,10085,32.83412014
2019,전남 신안군,40274.0,14072,34.9406565
2019,경북 포항시,507025.0,82001,16.17296977
2019,경북 포항시 남구,235633.0,37998,16.12592464
2019,경북 포항시 북구,271392.0,44003,16.21381618
2019,경북 경주시,255402.0,54639,21.39333286
2019,경북 김천시,141229.0,31252,22.12859965
2019,경북 안동시,160052.0,37906,23.68355285
2019,경북 구미시,419742.0,37540,8.943589157
2019,경북 영주시,105067.0,27259,25.94439738
2019,경북 영천시,102470.0,27672,27.00497707
2019,경북 상주시,100688.0,29822,29.6182266
2019,경북 문경시,72242.0,20891,28.91808089
2019,경북 경산시,263185.0,42079,15.9883732
2019,경북 의성군,52595.0,21005,39.93725639
2019,경북 청송군,25416.0,9135,35.94192635
2019,경북 영양군,16993.0,6118,36.00306008
2019,경북 영덕군,37361.0,13458,36.02151977
2019,경북 청도군,42910.0,15541,36.21766488
2019,경북 고령군,32373.0,9648,29.80261329
2019,경북 성주군,44015.0,13477,30.61910712
2019,경북 칠곡군,117047.0,17488,14.9410066
2019,경북 예천군,55100.0,16389,29.74410163
2019,경북 봉화군,32150.0,11222,34.90513219
2019,경북 울진군,49314.0,13356,27.08358681
2019,경북 울릉군,9617.0,2341,24.34231049
2019,경남 창원시,1044740.0,140151,13.41491663
2019,경남 창원시 의창구,258582.0,30631,11.84575879
2019,경남 창원시 성산구,220945.0,16838,7.620901129
2019,경남 창원시 마산합포구,177784.0,35512,19.97480088
2019,경남 창원시 마산회원구,193807.0,31284,16.14183182
2019,경남 창원시 진해구,193622.0,25886,13.36934852
2019,경남 진주시,347334.0,55899,16.09373111
2019,경남 통영시,131404.0,23895,18.18437795
2019,경남 사천시,111925.0,23428,20.93187402
2019,경남 김해시,542455.0,57532,10.60585671
2019,경남 밀양시,105552.0,28549,27.04733212
2019,경남 거제시,248276.0,24892,10.02593887
2019,경남 양산시,350759.0,44631,12.72412112
2019,경남 의령군,27168.0,9689,35.66328033
2019,경남 함안군,65700.0,15354,23.36986301
2019,경남 창녕군,62331.0,18426,29.56153439
2019,경남 고성군,52276.0,15577,29.79761267
2019,경남 남해군,43622.0,15987,36.64893861
2019,경남 하동군,46574.0,15120,32.46446515
2019,경남 산청군,35417.0,12444,35.13566931
2019,경남 함양군,39637.0,12836,32.38388374
2019,경남 거창군,62179.0,16603,26.70194117
2019,경남 합천군,45204.0,17244,38.14706663
2019,제주특별자치도,670989.0,100397,14.96254037
2019,제주 제주시,489405.0,66690,13.62675085
2019,제주 서귀포시,181584.0,33707,18.56275883
2019,대구 군위군,23843.0,9176,38.48508996
2019,인천 미추홀구,408862.0,65642,16.05480578
2020,서울 종로구,149384.0,28311,18.95182884
2020,서울 중구,125240.0,24174,19.30213989
2020,서울 용산구,230040.0,39779,17.29221005
2020,서울 성동구,293556.0,45435,15.47745575
2020,서울 광진구,346682.0,50311,14.51214658
2020,서울 동대문구,342837.0,61612,17.97122248
2020,서울 중랑구,394702.0,69341,17.56793733
2020,서울 성북구,437153.0,73613,16.83918445
2020,서울 강북구,308055.0,63313,20.55249874
2020,서울 도봉구,325257.0,62009,19.0646166
2020,서울 노원구,523037.0,85420,16.3315406
2020,서울 은평구,479835.0,85010,17.71650672
2020,서울 서대문구,312173.0,53756,17.21993894
2020,서울 마포구,371890.0,54002,14.5209605
2020,서울 양천구,454251.0,65541,14.4283667
2020,서울 강서구,580185.0,88733,15.29391487
2020,서울 구로구,404408.0,69201,17.11167929
2020,서울 금천구,231733.0,39314,16.96521428
2020,서울 영등포구,379480.0,60663,15.9858227
2020,서울 동작구,391220.0,64928,16.59628853
2020,서울 관악구,495060.0,78430,15.84252414
2020,서울 서초구,425126.0,60072,14.13039899
2020,서울 강남구,539231.0,74959,13.90109248
2020,서울 송파구,667960.0,93309,13.96924966
2020,서울 강동구,459970.0,69903,15.19729548
2020,부산 중구,41523.0,11315,27.24995785
2020,부산 서구,108135.0,27346,25.28875942
2020,부산 동구,88901.0,23381,26.30004162
2020,부산 영도구,113342.0,31483,27.77699352
2020,부산 부산진구,359886.0,70896,19.69957153
2020,부산 동래구,270745.0,49927,18.44059909
2020,부산 남구,267731.0,53898,20.13140055
2020,부산 북구,283952.0,49304,17.36349806
2020,부산 해운대구,402169.0,70306,17.48170545
2020,부산 사하구,311757.0,59570,19.10783078
2020,부산 금정구,232666.0,48920,21.02584821
2020,부산 강서구,137957.0,16633,12.05665533
2020,부산 연제구,209157.0,40515,19.37061633
2020,부산 수영구,176894.0,37610,21.26132034
2020,부산 사상구,212586.0,38865,18.28201293
2020,부산 기장군,174545.0,27742,15.89389556
2020,대구 중구,76547.0,15928,20.80813095
2020,대구 동구,341920.0,67439,19.72361956
2020,대구 서구,170700.0,38587,22.60515524
2020,대구 남구,146632.0,34187,23.31482896
2020,대구 북구,440263.0,64054,14.54903092
2020,대구 수성구,424314.0,66564,15.68743902
2020,대구 달서구,558631.0,80646,14.43636318
2020,대구 달성군,259339.0,33089,12.7589757
2020,인천 중구,139729.0,20531,14.69344231
2020,인천 동구,62542.0,14453,23.10927057
2020,인천 연수구,387450.0,38190,9.85675571
2020,인천 남동구,525354.0,71468,13.60377955
2020,인천 부평구,494962.0,73424,14.83427011
2020,인천 계양구,296750.0,37947,12.78753159
2020,인천 서구,542040.0,58087,10.7163678
2020,인천 강화군,69203.0,22824,32.98122914
2020,인천 옹진군,20455.0,5485,26.81495967
2020,광주 동구,102897.0,22196,21.57108565
2020,광주 서구,296576.0,42471,14.320444
2020,광주 남구,214579.0,37715,17.57627727
2020,광주 북구,430431.0,64829,15.06141519
2020,광주 광산구,405579.0,38455,9.481506686
2020,대전 동구,223021.0,42533,19.07129822
2020,대전 중구,235550.0,45701,19.40182551
2020,대전 서구,477880.0,61027,12.77036076
2020,대전 유성구,351047.0,33654,9.586750492
2020,대전 대덕구,176384.0,27869,15.80018596
2020,울산 중구,217595.0,33231,15.27195018
2020,울산 남구,320064.0,39173,12.23911468
2020,울산 동구,156806.0,19955,12.7259161
2020,울산 북구,219014.0,18025,8.230067484
2020,울산 울주군,222538.0,32983,14.82128895
2020,경기 수원시,1186078.0,131936,11.12372036
2020,경기 수원시 장안구,273661.0,36657,13.39503985
2020,경기 수원시 권선구,368645.0,41407,11.23221527
2020,경기 수원시 팔달구,174930.0,26837,15.3415652
2020,경기 수원시 영통구,368842.0,27035,7.329696727
2020,경기 성남시,940064.0,133221,14.17148194
2020,경기 성남시 수정구,241701.0,38440,15.90394744
2020,경기 성남시 중원구,216131.0,34383,15.9084074
2020,경기 성남시 분당구,482232.0,60398,12.52467692
2020,경기 의정부시,461710.0,70369,15.24095211
2020,경기 안양시,550027.0,75581,13.74132543
2020,경기 안양시 만안구,239413.0,38180,15.94733786
2020,경기 안양시 동안구,310614.0,37401,12.04098978
2020,경기 부천시,818383.0,111952,13.67965855
2020,경기 광명시,298599.0,41683,13.95952431
2020,경기 평택시,537307.0,66486,12.37393148
2020,경기 동두천시,94353.0,19397,20.55790489
2020,경기 안산시,654915.0,71620,10.93577029
2020,경기 안산시 상록구,351888.0,39813,11.31411131
2020,경기 안산시 단원구,303027.0,31807,10.49642441
2020,경기 고양시,1079216.0,145710,13.50146773
2020,경기 고양시 덕양구,476962.0,69933,14.66217435
2020,경기 고양시 일산동구,299716.0,37760,12.59859334
2020,경기 고양시 일산서구,302538.0,38017,12.56602476
2020,경기 과천시,63231.0,8994,14.22403568
2020,경기 구리시,197454.0,26962,13.65482593
2020,경기 남양주시,713321.0,100537,14.09421565
2020,경기 오산시,229725.0,22060,9.60278594
2020,경기 시흥시,500895.0,46782,9.339681969
2020,경기 군포시,273791.0,36416,13.30065634
2020,경기 의왕시,163795.0,22280,13.60236881
2020,경기 하남시,293452.0,37573,12.80379755
2020,경기 용인시,1074176.0,143096,13.32146687
2020,경기 용인시 처인구,257498.0,37579,14.59389976
2020,경기 용인시 기흥구,440835.0,56743,12.87170937
2020,경기 용인시 수지구,375843.0,48774,12.97722719
2020,경기 파주시,465617.0,64915,13.94171605
2020,경기 이천시,218388.0,31134,14.25627782
2020,경기 안성시,187012.0,32844,17.56250936
2020,경기 김포시,473970.0,58124,12.26322341
2020,경기 화성시,855248.0,76180,8.907357866
2020,경기 광주시,382054.0,51079,13.36957603
2020,경기 양주시,230359.0,36245,15.73413672
2020,경기 포천시,147274.0,29314,19.90439589
2020,경기 여주시,111897.0,24475,21.87279373
2020,경기 연천군,43516.0,11490,26.40408126
2020,경기 가평군,62377.0,16324,26.16990237
2020,경기 양평군,118810.0,30536,25.70154027
2020,강원 춘천시,282765.0,50567,17.88304776
2020,강원 원주시,354376.0,53390,15.06591869
2020,강원 강릉시,213321.0,45484,21.32185767
2020,강원 동해시,90593.0,18293,20.19250936
2020,강원 태백시,42719.0,10760,25.18785552
2020,강원 속초시,82665.0,15874,19.20280651
2020,강원 삼척시,65243.0,16572,25.4004261
2020,강원 홍천군,69242.0,18133,26.18786286
2020,강원 횡성군,46472.0,13701,29.48226889
2020,강원 영월군,38662.0,11498,29.73979618
2020,강원 평창군,41681.0,11831,28.38463569
2020,강원 정선군,36870.0,10317,27.98209927
2020,강원 철원군,44699.0,10171,22.75442404
2020,강원 화천군,24857.0,5609,22.56507221
2020,강원 양구군,22278.0,4702,21.10602388
2020,강원 인제군,31694.0,6530,20.60326876
2020,강원 고성군,26757.0,7945,29.69316441
2020,강원 양양군,27946.0,8314,29.75023259
2020,충청 청주시,844993.0,113322,13.41099867
2020,충청 충주시,210186.0,41852,19.91188757
2020,충청 제천시,133018.0,29256,21.99401585
2020,충청 보은군,32412.0,11217,34.60755276
2020,충청 옥천군,50527.0,15080,29.84542918
2020,충청 영동군,47475.0,15082,31.7682991
2020,충청 증평군,36807.0,6416,17.43146684
2020,충청 진천군,83718.0,13762,16.43851979
2020,충청 괴산군,39393.0,13157,33.39933491
2020,충청 음성군,93153.0,19978,21.44643758
2020,충청 단양군,29155.0,9026,30.95866918
2020,충남 천안시,658808.0,72151,10.95174922
2020,충남 천안시 동남구,258009.0,37236,14.4320547
2020,충남 천안시 서북구,400799.0,34915,8.71134908
2020,충남 공주시,104545.0,27675,26.47185423
2020,충남 보령시,100229.0,26211,26.15111395
2020,충남 아산시,316129.0,42355,13.39801157
2020,충남 서산시,175591.0,32436,18.47247296
2020,충남 논산시,116675.0,31095,26.6509535
2020,충남 계룡시,42822.0,5141,12.00551119
2020,충남 당진시,166249.0,31331,18.84582764
2020,충남 금산군,51413.0,16075,31.26641122
2020,충남 부여군,65354.0,22683,34.70789852
2020,충남 서천군,51866.0,18988,36.60972506
2020,충남 청양군,30948.0,11059,35.73413468
2020,충남 홍성군,100102.0,24005,23.98053985
2020,충남 예산군,78084.0,24627,31.53911173
2020,충남 태안군,62214.0,19356,31.11196837
2020,전북 전주시,657432.0,98562,14.99196875
2020,전북 전주시 완산구,339718.0,53907,15.86816124
2020,전북 전주시 덕진구,317714.0,44655,14.05509357
2020,전북 군산시,267859.0,50700,18.92786877
2020,전북 익산시,282276.0,56167,19.89790134
2020,전북 정읍시,108508.0,30258,27.88550153
2020,전북 남원시,80662.0,22694,28.13468548
2020,전북 김제시,82450.0,26322,31.92480291
2020,전북 완주군,91609.0,21410,23.37106616
2020,전북 진안군,25394.0,8898,35.03977317
2020,전북 무주군,24036.0,8075,33.59544017
2020,전북 장수군,22085.0,7557,34.21779488
2020,전북 임실군,27314.0,9952,36.43552757
2020,전북 순창군,27810.0,9455,33.99856167
2020,전북 고창군,54529.0,18782,34.44405729
2020,전북 부안군,52140.0,17371,33.31607211
2020,전남 목포시,224044.0,37827,16.88373712
2020,전남 여수시,280242.0,54587,19.47852213
2020,전남 순천시,282189.0,44445,15.75008239
2020,전남 나주시,115613.0,25986,22.4767111
2020,전남 광양시,151769.0,20188,13.30179417
2020,전남 담양군,46280.0,14436,31.19273984
2020,전남 곡성군,28039.0,10185,36.32440529
2020,전남 구례군,25719.0,8882,34.53477973
2020,전남 고흥군,63922.0,26298,41.14076531
2020,전남 보성군,40482.0,15603,38.54305617
2020,전남 화순군,62522.0,16791,26.85614664
2020,전남 장흥군,37800.0,12928,34.2010582
2020,전남 강진군,34597.0,12035,34.78625314
2020,전남 해남군,68806.0,22293,32.39979072
2020,전남 영암군,53699.0,14400,26.81614183
2020,전남 무안군,86132.0,17528,20.35016022
2020,전남 함평군,32050.0,11720,36.56786271
2020,전남 영광군,53099.0,15488,29.16815759
2020,전남 장성군,44464.0,13400,30.13673983
2020,전남 완도군,49916.0,16244,32.54267169
2020,전남 진도군,31227.0,10325,33.06433535
2020,전남 신안군,38938.0,14291,36.70193641
2020,경북 포항시,502916.0,87960,17.48999833
2020,경북 포항시 남구,230422.0,40619,17.62809107
2020,경북 포항시 북구,272494.0,47341,17.37322657
2020,경북 경주시,253502.0,57313,22.60850013
2020,경북 김천시,140548.0,32520,23.13800268
2020,경북 안동시,158907.0,39193,24.66411171
2020,경북 구미시,416328.0,39998,9.607328837
2020,경북 영주시,103119.0,28146,27.29467896
2020,경북 영천시,102015.0,28871,28.30074009
2020,경북 상주시,97228.0,30472,31.34076603
2020,경북 문경시,71406.0,21600,30.24955886
2020,경북 경산시,263728.0,44579,16.90340047
2020,경북 의성군,51724.0,21478,41.52424406
2020,경북 청송군,25044.0,9382,37.46206676
2020,경북 영양군,16692.0,6278,37.61083154
2020,경북 영덕군,36313.0,13750,37.86522733
2020,경북 청도군,42263.0,16027,37.92205948
2020,경북 고령군,31361.0,9941,31.69860655
2020,경북 성주군,43414.0,13971,32.18086332
2020,경북 칠곡군,114758.0,18335,15.97709964
2020,경북 예천군,55613.0,16844,30.28788233
2020,경북 봉화군,31494.0,11567,36.72763066
2020,경북 울진군,48716.0,13643,28.00517284
2020,경북 울릉군,9077.0,2386,26.28621791
2020,경남 창원시,1036738.0,150905,14.55575083
2020,경남 창원시 의창구,262408.0,33221,12.6600561
2020,경남 창원시 성산구,214570.0,18340,8.547327213
2020,경남 창원시 마산합포구,175716.0,37898,21.56775706
2020,경남 창원시 마산회원구,191289.0,33722,17.6288234
2020,경남 창원시 진해구,192755.0,27724,14.38302508
2020,경남 진주시,348096.0,59032,16.95854017
2020,경남 통영시,128293.0,25137,19.59343066
2020,경남 사천시,111105.0,24604,22.14481796
2020,경남 김해시,542338.0,61857,11.4056179
2020,경남 밀양시,104831.0,29887,28.50969656
2020,경남 거제시,245754.0,26869,10.93329101
2020,경남 양산시,352229.0,48495,13.76803159
2020,경남 의령군,26800.0,9921,37.01865672
2020,경남 함안군,64182.0,16086,25.0631018
2020,경남 창녕군,61301.0,19105,31.16588636
2020,경남 고성군,51361.0,16095,31.33700668
2020,경남 남해군,42958.0,16258,37.84626845
2020,경남 하동군,44785.0,15490,34.58747348
2020,경남 산청군,34857.0,12833,36.81613449
2020,경남 함양군,39080.0,13227,33.84595701
2020,경남 거창군,61502.0,17026,27.68365256
2020,경남 합천군,44006.0,17431,39.61050766
2020,제주특별자치도,674635.0,106154,15.73502709
2020,제주 제주시,492466.0,70720,14.36038224
2020,제주 서귀포시,182169.0,35434,19.45116897
2020,대구 군위군,23256.0,9461,40.68197454
2020,인천 미추홀구,404343.0,69074,17.0830211
2021,서울 종로구,144683.0,27609,19.08240775
2021,서울 중구,122499.0,24037,19.622201
2021,서울 용산구,222953.0,38552,17.29153678
2021,서울 성동구,285990.0,46201,16.15476066
2021,서울 광진구,339996.0,51450,15.13253097
2021,서울 동대문구,337400.0,62009,18.37848251
2021,서울 중랑구,387350.0,71560,18.4742481
2021,서울 성북구,430528.0,74545,17.31478557
2021,서울 강북구,299182.0,64218,21.46452661
2021,서울 도봉구,317366.0,64114,20.20191199
2021,서울 노원구,510956.0,88271,17.27565583
2021,서울 은평구,473307.0,87038,18.38933293
2021,서울 서대문구,304819.0,53822,17.65703581
2021,서울 마포구,368905.0,54231,14.70053266
2021,서울 양천구,447302.0,68483,15.31023783
2021,서울 강서구,574315.0,92336,16.07758808
2021,서울 구로구,396754.0,71445,18.00737989
2021,서울 금천구,230811.0,40442,17.52169524
2021,서울 영등포구,376837.0,61295,16.26565332
2021,서울 동작구,385483.0,66320,17.20439034
2021,서울 관악구,485699.0,79371,16.34160252
2021,서울 서초구,412279.0,60574,14.69247767
2021,서울 강남구,533042.0,78078,14.64762627
2021,서울 송파구,658338.0,97503,14.81047729
2021,서울 강동구,462664.0,73943,15.98200854
2021,부산 중구,40524.0,11206,27.65274899
2021,부산 서구,105164.0,27529,26.17720893
2021,부산 동구,87679.0,23760,27.09884921
2021,부산 영도구,110638.0,31981,28.90598167
2021,부산 부산진구,353159.0,72339,20.48340832
2021,부산 동래구,266866.0,51829,19.42135754
2021,부산 남구,262069.0,55386,21.1341288
2021,부산 북구,283211.0,52506,18.53953413
2021,부산 해운대구,396438.0,73306,18.49116381
2021,부산 사하구,306003.0,62278,20.35208805
