SNCT_SEQ,REG_DT,MAX_SPD,MAX_SPD_ORG,CCTV_CNT,FCLTY_NM,SIDO_NM,ROAD_WDT,CCTV_YN,ADDR,LADDR,POL_NM,SIGUN_CD,SIGUN_NM,X,Y,GOV_NM,GOV_TEL,FCLTY_TY,GEOM,DATA_TYPE
24264,20190331,30,30,1,인천부평남초등학교,인천광역시,6,1 ,인천광역시 부평구 경인로911번길 28 (부평동) 인천부평남초등학교,인천광역시 부평구 부평동 743-1 인천부평남초등학교 인천부평남초등학교,인천지방경찰청 인천부평,28237,부평구,126.72039967162746,37.48862499643887,인천광역시 부평구,0325220454,1,"POLYGON((126.71977732341617 37.48912388035056,126.71982920192053 37.48895821845851,126.71982942625877 37.48889815201356,126.71983838172396 37.48811489936954,126.71977506243346 37.48811474920099,126.71976921125652 37.488873982356445,126.71975336706507 37.48890768673134,126.7197200606135 37.48911653638025,126.71977732341617 37.48912388035056))",C0103
24265,20190331,30,30,1,인천부평남초등학교,인천광역시,5,1 ,인천광역시 부평구 경인로911번길 28 (부평동) 인천부평남초등학교,인천광역시 부평구 부평동 743-1 인천부평남초등학교 인천부평남초등학교,인천지방경찰청 인천부평,28237,부평구,126.72039967162746,37.48862499643887,인천광역시 부평구,0325220454,1,"POLYGON((126.71989446465913 37.4868157977444,126.72018650706983 37.48638471178174,126.7201442158984 37.486355328938316,126.71981851603377 37.48680094028148,126.71977156422881 37.48728551597561,126.71974942578206 37.48756177170998,126.71974177085511 37.48799663874646,126.71976562320958 37.48806877573622,126.71982952449981 37.48806442216116,126.71980211095644 37.487987171086075,126.71980649912432 37.487619571425434,126.71989446465913 37.4868157977444))",C0103
24266,20190331,30,30,1,인천부평남초등학교,인천광역시,5,1 ,인천광역시 부평구 경인로911번길 28 (부평동) 인천부평남초등학교,인천광역시 부평구 부평동 743-1 인천부평남초등학교 인천부평남초등학교,인천지방경찰청 인천부평,28237,부평구,126.72039967162746,37.48862499643887,인천광역시 부평구,0325220454,1,"POLYGON((126.72144511268004 37.488880048268214,126.72144535356722 37.488815176500594,126.72089594057552 37.48887696468206,126.72139308792963 37.48821589936035,126.72133947147395 37.48819099526945,126.72083300069195 37.488883408895404,126.72058766131971 37.48891903373761,126.71983846269704 37.48890057615461,126.7198262132991 37.488951003372435,126.7206125659103 37.48896938421483,126.72144511268004 37.488880048268214))",C0103
24269,20190331,30,30,3,엔젤유치원,인천광역시,11,1 ,인천광역시 부평구 충선로 124-17 (부개동) 엔젤유치원,인천광역시 부평구 부개동 63-31 엔젤유치원, ,28237,부평구,126.73647860677423,37.500260718775706,교통행정과,0325252770,1,"POLYGON((126.73618973020663 37.500831665256236,126.73610372656486 37.499950707936534,126.73593979605964 37.49993682656232,126.73603037514926 37.50081246929387,126.73618973020663 37.500831665256236))",C0103
24444,20190331,30,30,1,인천후정초등학교,인천광역시,8,1 ,인천광역시 부평구 영성서로 56 (삼산동) 인천후정초등학교,인천광역시 부평구 삼산동 390-1 인천후정초등학교 인천후정초등학교,인천지방경찰청 인천삼산,28237,부평구,126.74287917094668,37.522934672761096,교통행정과,0325172651,1,"POLYGON((126.74289927530445 37.52336674622553,126.74289089916175 37.520654230170784,126.74278187302454 37.52065868402309,126.74278426958146 37.52336682819511,126.74289927530445 37.52336674622553))",C0103
24449,20190331,30,30,2,삼산유치원,인천광역시,10,1 ,인천광역시 부평구 충선로311번길 25-14 (삼산동) 삼산유치원,인천광역시 부평구 삼산동 427-7 삼산유치원,인천지방경찰청 인천삼산,28237,부평구,126.73375708237886,37.51637715990916,교통행정과,0323302262,1,"POLYGON((126.73392135607308 37.51696813621108,126.73380651164982 37.51594928227264,126.73368063315861 37.515953667113976,126.73380368344495 37.51697748176934,126.73392135607308 37.51696813621108))",C0103
24451,20190331,30,30,2,인천영선초등학교,인천광역시,13,1 ,인천광역시 부평구 충선로 293 (삼산동) 인천영선초등학교,인천광역시 부평구 삼산동 438-7 인천영선초등학교 인천영선초등학교, ,28237,부평구,126.73518156957499,37.51539491565915,교통행정과,0325217384,1,"POLYGON((126.735220996961 37.515841450409006,126.73520928803153 37.51574051205345,126.73376704123491 37.515862208854855,126.73375822285058 37.51579731685245,126.73370090395532 37.515799590269445,126.73370068197922 37.515862059261025,126.73279255277896 37.51592007503672,126.73278366686924 37.51587440421888,126.7327323890229 37.51587428819945,126.7327322090823 37.51592474384216,126.73232791770842 37.515952660265846,126.73233359003339 37.51605358535503,126.735220996961 37.515841450409006))",C0103
24457,20190331,30,30,6,인천삼산초등학교,인천광역시,9,1 ,인천광역시 부평구 후정동로 44 (삼산동) 인천삼산초등학교,인천광역시 부평구 삼산동 58-2 인천삼산초등학교 인천삼산초등학교, ,28237,부평구,126.73821122994055,37.521246184547785,인천광역시 부평구,0325250163,1,"POLYGON((126.73827702388168 37.5224084706494,126.73812230912006 37.520305799711906,126.73798647091212 37.51871523223892,126.7378635858653 37.51872293433033,126.73786746949197 37.51875790958355,126.73816237656379 37.52241302186863,126.73827702388168 37.5224084706494))",C0103
24461,20190331,30,30,6,십정초등학교,인천광역시,25,1 ,인천광역시 부평구 배곶북로 10-6 (십정동) 십정초등학교,인천광역시 부평구 십정동 298-1 십정초등학교 십정초등학교,인천지방경찰청 인천부평,28237,부평구,126.69746888795827,37.473980286565435,인천광역시 부평구,0324211060,1,"POLYGON((126.70029845445093 37.47251314984493,126.70020427662871 37.47260696045231,126.70015424180176 37.47266634511118,126.69740596264755 37.475176364123804,126.69660767547079 37.47571852308186,126.69679369406616 37.47594004770389,126.69708991144489 37.475748592643534,126.69771270240106 37.47531289899771,126.69805809244075 37.4750020031582,126.69865677906998 37.474445538885064,126.6987869151835 37.47430288020396,126.69924982713033 37.47390404311183,126.6993164574294 37.47382732670197,126.69944958223383 37.47370753118533,126.69984881463989 37.47332357511064,126.70029073620924 37.472936003062465,126.70040575143587 37.47282096566973,126.70055104658377 37.472672367543375,126.70046080083976 37.472624085002835,126.70029845445093 37.47251314984493))",C0103
24462,20190331,30,30,3,십정초등학교,인천광역시,9,1 ,인천광역시 부평구 배곶북로 10-6 (십정동) 십정초등학교,인천광역시 부평구 십정동 298-1 십정초등학교 십정초등학교,인천지방경찰청 인천부평,28237,부평구,126.69746888795827,37.473980286565435,인천광역시 부평구,0324211060,1,"POLYGON((126.69755134941708 37.47504894193203,126.69741606666976 37.4749548910066,126.69722365109361 37.47482465313516,126.69658631864773 37.474383326856014,126.69656802686009 37.474433736453456,126.69668827321338 37.474518139097206,126.69679350465917 37.47458808706467,126.69714225488808 37.474824444533944,126.69750900864979 37.475082471232604,126.6975422667897 37.475058529548974,126.69755134941708 37.47504894193203))",C0103
23663,20190331,30,30,3,은빛나무어린이집,인천광역시,12,1 ,인천광역시 연수구 청학로16번길 9 (청학동) 은빛나무어린이집,인천광역시 연수구 청학동 529-9 은빛나무어린이집,인천지방경찰청 인천연수,28185,연수구,126.66411381516234,37.42862749534964,인천광역시 연수구,0328314286,1,"POLYGON((126.6637189547785 37.430433345415736,126.66373783713041 37.43045700603156,126.6635237744125 37.4303212449996,126.66352363910045 37.43032466809416,126.6637189547785 37.430433345415736))",C0103
23664,20190331,30,30,1,은빛나무어린이집,인천광역시,7,1 ,인천광역시 연수구 청학로16번길 9 (청학동) 은빛나무어린이집,인천광역시 연수구 청학동 529-9 은빛나무어린이집,인천지방경찰청 인천연수,28185,연수구,126.66411381516234,37.42862749534964,인천광역시 연수구,0328314286,1,"POLYGON((126.66494025048061 37.42850864614292,126.66492169101477 37.428439485855584,126.66450133854514 37.428541910068724,126.6636067338862 37.42857090296688,126.66361400134609 37.42863849975595,126.66448219210645 37.428616955148975,126.66494025048061 37.42850864614292))",C0103
23665,20190331,30,30,3,새샘어린이집,인천광역시,6,1 ,인천광역시 연수구 계림로112번길 21 (청학동) 새샘어린이집,인천광역시 연수구 청학동 552-3 새샘어린이집,인천지방경찰청 인천연수,28185,연수구,126.66927733103923,37.42673500226538,인천광역시 연수구,0328320972,1,"POLYGON((126.66961193188 37.42763292537337,126.66910201342522 37.42626195894792,126.66902280418257 37.4262902542148,126.66952708560491 37.427658209409636,126.66961193188 37.42763292537337))",C0103
23666,20190331,30,30,2,인천예송초등학교,인천광역시,15,1 ,인천광역시 연수구 컨벤시아대로252번길 75 (송도동) 인천예송초등학교,인천광역시 연수구 송도동 105 인천예송초등학교 인천예송초등학교,인천지방경찰청 인천연수,28185,연수구,126.62950933178867,37.38731206590828,인천광역시 연수구,0324589160,1,"POLYGON((126.63363126792918 37.386037875970054,126.63352848957788 37.385941977450294,126.6296680289123 37.3885874906761,126.62976730747822 37.38868089924737,126.63363126792918 37.386037875970054))",C0103
23667,20190331,30,30,1,인천예송초등학교,인천광역시,15,1 ,인천광역시 연수구 컨벤시아대로252번길 75 (송도동) 인천예송초등학교,인천광역시 연수구 송도동 105 인천예송초등학교 인천예송초등학교,인천지방경찰청 인천연수,28185,연수구,126.62950933178867,37.38731206590828,인천광역시 연수구,0324589160,1,"POLYGON((126.63000685108743 37.38589306501191,126.62989258884147 37.38578760370396,126.628055005915 37.38708980172574,126.62815803333787 37.387189260294555,126.63000685108743 37.38589306501191))",C0103
23668,20190331,30,30,0,인천예송초등학교,인천광역시,15,2 ,인천광역시 연수구 컨벤시아대로252번길 75 (송도동) 인천예송초등학교,인천광역시 연수구 송도동 105 인천예송초등학교 인천예송초등학교,인천지방경찰청 인천연수,28185,연수구,126.62950933178867,37.38731206590828,인천광역시 연수구,0324589160,1,"POLYGON((126.63156002720865 37.38924517475188,126.62733354333504 37.38532599407985,126.6272127183397 37.38540670493286,126.6314354026832 37.38932889635754,126.63156002720865 37.38924517475188))",C0103
23669,20190331,30,30,3,인천송일초등학교,인천광역시,15,1 ,인천광역시 연수구 컨벤시아대로252번길 15 (송도동) 인천송일초등학교,인천광역시 연수구 송도동 107 인천송일초등학교 인천송일초등학교,인천지방경찰청 인천연수,28185,연수구,126.63491931410937,37.38444038499013,인천광역시 연수구,0325507700,1,"POLYGON((126.6368669878861 37.38385392448921,126.6367002198969 37.3837062533048,126.636352604267 37.383982991637545,126.63625991827497 37.384078822757424,126.63354657529361 37.38593555487604,126.63365341458191 37.38602447849634,126.63522250149373 37.38495563001694,126.63536031262217 37.384862934735814,126.63624400224137 37.38425897760357,126.6363854919151 37.38418733121178,126.6368669878861 37.38385392448921))",C0103
23670,20190331,30,30,2,인천송일초등학교,인천광역시,15,1 ,인천광역시 연수구 컨벤시아대로252번길 15 (송도동) 인천송일초등학교,인천광역시 연수구 송도동 107 인천송일초등학교 인천송일초등학교,인천지방경찰청 인천연수,28185,연수구,126.63491931410937,37.38444038499013,인천광역시 연수구,0325507700,1,"POLYGON((126.63644695357844 37.385881412781536,126.63366660069443 37.38332596809102,126.63354011757512 37.38341121784664,126.63505857773303 37.38482534898068,126.63631475823833 37.38598011836561,126.63644695357844 37.385881412781536))",C0103
23671,20190331,30,30,0,인천송일초등학교,인천광역시,15,2 ,인천광역시 연수구 컨벤시아대로252번길 15 (송도동) 인천송일초등학교,인천광역시 연수구 송도동 107 인천송일초등학교 인천송일초등학교,인천지방경찰청 인천연수,28185,연수구,126.63491931410937,37.38444038499013,인천광역시 연수구,0325507700,1,"POLYGON((126.63513524166657 37.382381464525174,126.63502094236844 37.38227749461277,126.63359545689164 37.38325220181296,126.63370409568276 37.38335915147921,126.63513524166657 37.382381464525174))",C0103
