SNCT_SEQ,REG_DT,MAX_SPD,MAX_SPD_ORG,CCTV_CNT,FCLTY_NM,SIDO_NM,ROAD_WDT,CCTV_YN,ADDR,LADDR,POL_NM,SIGUN_CD,SIGUN_NM,X,Y,GOV_NM,GOV_TEL,FCLTY_TY,GEOM,DATA_TYPE
29651,20190331,30,0,0,꿈나무어린이집,충청북도,6,2 ,충청북도 음성군 대소면 대화3길 15  꿈나무어린이집,충청북도 음성군 대소면 태생리 633 꿈나무어린이집,충북지방경찰청 음성,43770,음성군,127.49493355174258,36.964867395200635,충청북도 음성군,0438818181,1,"MULTIPOLYGON(((127.4952118014565 36.96555119781485,127.4947849694355 36.964721846916945,127.49472266991812 36.964742493403136,127.49514950137787 36.965571843625206,127.4952118014565 36.96555119781485)))",C0103
29653,20190331,30,30,3,다해어린이집,충청북도,6,1 ,충청북도 음성군 대소면 대화3길 9-9  다해어린이집,충청북도 음성군 대소면 태생리 613 다해어린이집,충북지방경찰청 음성,43770,음성군,127.49459646993799,36.96581390114539,충청북도 음성군,0438771199,1,"MULTIPOLYGON(((127.49530692295536 36.96586793012425,127.49530149129815 36.96581401964852,127.49377366655395 36.96591310849131,127.49377909714248 36.9659670190439,127.49530692295536 36.96586793012425)))",C0103
29297,20190331,30,30,3,부용초등학교,충청북도,8,1 ,충청북도 영동군 영동읍 학산영동로 1155  부용초등학교,충청북도 영동군 영동읍 부용리 224 부용초등학교,충북지방경찰청 영동,43740,영동군,127.76768598590378,36.16686817154876,충청북도 영동군,0437420031,1,"POLYGON((127.76968155848589 36.16890375120056,127.76913618309365 36.16825615088604,127.76879599239992 36.167848297252924,127.76839391144308 36.167361986242334,127.76798334658513 36.16685995751569,127.76744066800711 36.166201067002554,127.76719907529218 36.16593000713693,127.76690928735857 36.165560125223486,127.76680410677025 36.165601352168004,127.7670826713343 36.1659600414405,127.768884520857 36.168093301301035,127.76906738345477 36.16832418160357,127.76937103987655 36.16868946297437,127.76957648508692 36.16895624467912,127.76968155848589 36.16890375120056))",C0103
29298,20190331,30,0,0,구수동 경로당,충청북도,7,2 ,충청북도 영동군 영동읍 구수로 179  구수동경로당,충청북도 영동군 영동읍 설계리 444-7 구수동경로당 구수동경로당,충북지방경찰청 영동,43740,영동군,127.7849352283029,36.20481121560748,건설교통과,0437432825,2,"MULTIPOLYGON(((127.78514862914803 36.20567832336647,127.78433878568758 36.2032189905234,127.7842742988121 36.20323293799303,127.78508414151783 36.20569227038142,127.78514862914803 36.20567832336647)))",C0103
29300,20190331,30,30,1,구룡초등학교,충청북도,8,1 ,충청북도 영동군 용산면 용산로 366  구룡초등학교,충청북도 영동군 용산면 구촌리 141-1 구룡초교 구룡초등학교,충북지방경찰청 영동,43740,영동군,127.82768377566923,36.263095505878596,충청북도 영동군,0437429010,1,"POLYGON((127.82842898046451 36.2615975251022,127.82835071337155 36.261562020553264,127.82783322908357 36.262610955663526,127.82729400002702 36.26370960295391,127.82699989041996 36.264310912039434,127.82688859320879 36.26457301955412,127.82680430564623 36.2647583411816,127.82665952691693 36.265275259146605,127.82651098688852 36.265963424300736,127.82633034394634 36.2667734683168,127.82641120734812 36.266790932888796,127.82660014745629 36.26597632558639,127.82674878170388 36.26529717132971,127.8268770592254 36.26479839065488,127.82701284636502 36.26448429680539,127.8274458785812 36.263602665353055,127.82789787382991 36.2626735898051,127.82842898046451 36.2615975251022))",C0103
29654,20190331,30,30,0,다해어린이집,충청북도,3,2 ,충청북도 음성군 대소면 대화3길 9-9  다해어린이집,충청북도 음성군 대소면 태생리 613 다해어린이집,충북지방경찰청 음성,43770,음성군,127.49459646993799,36.96581390114539,충청북도 음성군,0438771199,1,"MULTIPOLYGON(((127.49477553633865 36.96587393643957,127.49435994758115 36.96495444017647,127.4943388247485 36.96496058696963,127.49475441328708 36.96588008330735,127.49477553633865 36.96587393643957)))",C0103
29301,20190331,30,0,0,별하늘어린이집,충청북도,8,2 ,충청북도 영동군 영동읍 매천6길 41  별하늘어린이집,충청북도 영동군 영동읍 매천리 308 어린이집 별하늘어린이집,충북지방경찰청 영동,43740,영동군,127.78143265353789,36.16482615759117,영동군청 건설교통과,0437446754,1,"POLYGON((127.78426674237883 36.16472914438809,127.78425923336421 36.164533186247226,127.78237900216014 36.16461082293671,127.78105448666925 36.16469156516574,127.78039170960972 36.16481979955063,127.78044921801802 36.16501543207984,127.78076524889066 36.164943529976625,127.78109252636692 36.16488507142233,127.78148117125437 36.16485099399205,127.78426674237883 36.16472914438809))",C0103
29302,20190331,30,30,1,용화초등학교,충청북도,8,1 ,충청북도 영동군 용화면 용화양강로 32  용화초등학교,충청북도 영동군 용화면 용화리 760 용화초등학교 용화초등학교,충북지방경찰청 영동,43740,영동군,127.76510230427276,36.02319858190644,영동군청 건설교통과,0437437006,1,"POLYGON((127.76550625965879 36.021459040519986,127.76541758054931 36.02145549525198,127.76517109503045 36.022568425770686,127.76511002518444 36.023136574782264,127.76517041411947 36.023645370451284,127.7652139460431 36.02413174348082,127.76520914006664 36.02420837658495,127.76533799765886 36.02423630361915,127.76530828290623 36.02413564750189,127.76524186674598 36.02357732412447,127.76519837858604 36.023095456807305,127.76527084586917 36.02255877720789,127.76550625965879 36.021459040519986))",C0103
29303,20190331,30,30,0,용화초등학교,충청북도,8,2 ,충청북도 영동군 용화면 용화양강로 32  용화초등학교,충청북도 영동군 용화면 용화리 760 용화초등학교 용화초등학교,충북지방경찰청 영동,43740,영동군,127.76510230427276,36.02319858190644,영동군청 건설교통과,0437437006,1,"POLYGON((127.76510395584341 36.02308254118677,127.76509775582622 36.02301499034438,127.76490126405805 36.0230219177884,127.76446618490404 36.023095620554855,127.76426161369194 36.0231645148689,127.76409093080035 36.02329627729116,127.76396981890237 36.023391675469895,127.76385499269234 36.023563635941635,127.76359834465988 36.0239843308971,127.76295343981722 36.02498426742504,127.76303144156836 36.02501981933943,127.76331652479669 36.02467104105444,127.7636490037355 36.024060610759406,127.76404235990334 36.023436273583776,127.76428462687991 36.023249982710716,127.7645057510294 36.023171970778904,127.76510395584341 36.02308254118677))",C0103
29306,20190331,30,30,0,추풍령초등학교,충청북도,4,1 ,충청북도 영동군 추풍령면 추풍령로2길 7  추풍령초등학교,충청북도 영동군 추풍령면 추풍령리 375-1 추풍령초등학교 추풍령초등학교,충북지방경찰청 영동,43740,영동군,127.99650951991703,36.21431707555088,충청북도 영동군,0437422781,1,"POLYGON((127.99772939159247 36.21444723392838,127.99619541388843 36.2140612508986,127.9960335831614 36.21401528712945,127.99595643272974 36.214069998879545,127.9977161215456 36.2144969083617,127.99772939159247 36.21444723392838))",C0103
29307,20190331,30,30,3,추풍령초등학교,충청북도,8,1 ,충청북도 영동군 추풍령면 추풍령로2길 7  추풍령초등학교,충청북도 영동군 추풍령면 추풍령리 375-1 추풍령초등학교 추풍령초등학교,충북지방경찰청 영동,43740,영동군,127.99650951991703,36.21431707555088,충청북도 영동군,0437422781,1,"POLYGON((127.9974343702267 36.2128884337756,127.99735851499105 36.21282598481804,127.99696781275189 36.21314689946856,127.99664849709119 36.21339737840581,127.99609242678932 36.213832312413615,127.99574000428316 36.21410334062112,127.99515374484488 36.214570062096705,127.99455199665262 36.21513153124754,127.9942860533207 36.21542661830103,127.9943562919093 36.21548461005332,127.99501264334914 36.214843836366164,127.99551040680389 36.21441389824072,127.99616831058546 36.21389701482639,127.99653720968834 36.213610077851634,127.99717031035392 36.21311141871073,127.9974343702267 36.2128884337756))",C0103
29309,20190331,30,30,0,관리 경로당,충청북도,7,2 ,충청북도 영동군 추풍령면 관리1길 16  관리경로당,충청북도 영동군 추풍령면 관리 462-4 관리마을회관 관리경로당,충북지방경찰청 영동,43740,영동군,127.99288754377442,36.21687442449472,건설교통과,0437403543,2,"MULTIPOLYGON(((127.99339699195814 36.216233038324745,127.99334887614857 36.21619554488955,127.99109112304384 36.218098089685995,127.99113924009603 36.21813558400682,127.99339699195814 36.216233038324745)))",C0103
29310,20190331,30,30,0,순양 경로당,충청북도,7,2 ,충청북도 영동군 학산면 지내원당로 289  순양경로당,충청북도 영동군 학산면 박계리 511 마을회관 순양경로당,충북지방경찰청 영동,43740,영동군,127.66972837773434,36.1045771238457,건설교통과,0437403543,2,"MULTIPOLYGON(((127.67259860636254 36.10559385284108,127.66710629294471 36.103762421482,127.66708095505116 36.10381245565277,127.67257327140887 36.1056438890287,127.67259860636254 36.10559385284108)))",C0103
